time,geo,variable,value
2021-08-23,zrh_stmpf,p,970.91
2021-08-23,zrh_stmpf,pm10,8.45
2021-08-23,zrh_stmpf,t,19
2021-08-24,zrh_heub,no2,5.22
2021-08-24,zrh_heub,o3_max_h,74.13
2021-08-24,zrh_rsgrt,kbi,1
2021-08-24,zrh_rsgrt,kbi_no2,1
2021-08-24,zrh_rsgrt,kbi_o3,1
2021-08-24,zrh_rsgrt,kbi_pm10,1
2021-08-24,zrh_rsgrt,no2,20.22
2021-08-24,zrh_rsgrt,o3_max_h,65.8
2021-08-24,zrh_rsgrt,pm10,10.58
2021-08-24,zrh_schmls,kbi,1
2021-08-24,zrh_schmls,kbi_no2,1
2021-08-24,zrh_schmls,kbi_o3,1
2021-08-24,zrh_schmls,kbi_pm10,1
2021-08-24,zrh_schmls,no2,15.11
2021-08-24,zrh_schmls,o3_max_h,65.75
2021-08-24,zrh_schmls,pm10,10.01
2021-08-24,zrh_stmpf,kbi,1
2021-08-24,zrh_stmpf,kbi_no2,1
2021-08-24,zrh_stmpf,kbi_o3,1
2021-08-24,zrh_stmpf,kbi_pm10,1
2021-08-24,zrh_stmpf,no2,10.06
2021-08-24,zrh_stmpf,o3_max_h,66.4
2021-08-24,zrh_stmpf,p,970.67
2021-08-24,zrh_stmpf,pm10,9.4
2021-08-24,zrh_stmpf,t,16.73
2021-08-25,zrh_heub,no2,8.19
2021-08-25,zrh_heub,o3_max_h,72.02
2021-08-25,zrh_rsgrt,kbi,1
2021-08-25,zrh_rsgrt,kbi_no2,1
2021-08-25,zrh_rsgrt,kbi_o3,1
2021-08-25,zrh_rsgrt,kbi_pm10,1
2021-08-25,zrh_rsgrt,no2,25.05
2021-08-25,zrh_rsgrt,o3_max_h,61.1
2021-08-25,zrh_rsgrt,pm10,11.28
2021-08-25,zrh_schmls,kbi,1
2021-08-25,zrh_schmls,kbi_no2,1
2021-08-25,zrh_schmls,kbi_o3,1
2021-08-25,zrh_schmls,kbi_pm10,1
2021-08-25,zrh_schmls,no2,20.25
2021-08-25,zrh_schmls,o3_max_h,60.09
2021-08-25,zrh_schmls,pm10,10.85
2021-08-25,zrh_stmpf,kbi,1
2021-08-25,zrh_stmpf,kbi_no2,1
2021-08-25,zrh_stmpf,kbi_o3,1
2021-08-25,zrh_stmpf,kbi_pm10,1
2021-08-25,zrh_stmpf,no2,15.3
2021-08-25,zrh_stmpf,o3_max_h,60.09
2021-08-25,zrh_stmpf,p,968.09
2021-08-25,zrh_stmpf,pm10,11.18
2021-08-25,zrh_stmpf,t,16.94
2021-08-26,zrh_heub,no2,9.71
2021-08-26,zrh_heub,o3_max_h,105.33
2021-08-26,zrh_rsgrt,kbi,1
2021-08-26,zrh_rsgrt,kbi_no2,1
2021-08-26,zrh_rsgrt,kbi_o3,1
2021-08-26,zrh_rsgrt,kbi_pm10,1
2021-08-26,zrh_rsgrt,no2,33.91
2021-08-26,zrh_rsgrt,o3_max_h,77.95
2021-08-26,zrh_rsgrt,pm10,14.43
2021-08-26,zrh_schmls,kbi,1
2021-08-26,zrh_schmls,kbi_no2,1
2021-08-26,zrh_schmls,kbi_o3,1
2021-08-26,zrh_schmls,kbi_pm10,1
2021-08-26,zrh_schmls,no2,28.56
2021-08-26,zrh_schmls,o3_max_h,84.56
2021-08-26,zrh_schmls,pm10,15.17
2021-08-26,zrh_stmpf,kbi,2
2021-08-26,zrh_stmpf,kbi_no2,1
2021-08-26,zrh_stmpf,kbi_o3,2
2021-08-26,zrh_stmpf,kbi_pm10,1
2021-08-26,zrh_stmpf,no2,16.79
2021-08-26,zrh_stmpf,o3_max_h,97.76
2021-08-26,zrh_stmpf,p,964.41
2021-08-26,zrh_stmpf,pm10,14.01
2021-08-26,zrh_stmpf,t,17.42
2021-08-27,zrh_heub,no2,7.05
2021-08-27,zrh_heub,o3_max_h,84.09
2021-08-27,zrh_rsgrt,kbi,1
2021-08-27,zrh_rsgrt,kbi_no2,1
2021-08-27,zrh_rsgrt,kbi_o3,1
2021-08-27,zrh_rsgrt,kbi_pm10,1
2021-08-27,zrh_rsgrt,no2,33.42
2021-08-27,zrh_rsgrt,o3_max_h,57.47
2021-08-27,zrh_rsgrt,pm10,11.21
2021-08-27,zrh_schmls,kbi,1
2021-08-27,zrh_schmls,kbi_no2,1
2021-08-27,zrh_schmls,kbi_o3,1
2021-08-27,zrh_schmls,kbi_pm10,1
2021-08-27,zrh_schmls,no2,28.51
2021-08-27,zrh_schmls,o3_max_h,71.89
2021-08-27,zrh_schmls,pm10,11.07
2021-08-27,zrh_stmpf,kbi,1
2021-08-27,zrh_stmpf,kbi_no2,1
2021-08-27,zrh_stmpf,kbi_o3,1
2021-08-27,zrh_stmpf,kbi_pm10,1
2021-08-27,zrh_stmpf,no2,16.79
2021-08-27,zrh_stmpf,o3_max_h,74.36
2021-08-27,zrh_stmpf,p,965.53
2021-08-27,zrh_stmpf,pm10,10.69
2021-08-27,zrh_stmpf,t,16.86
2021-08-28,zrh_heub,no2,6.7
2021-08-28,zrh_heub,o3_max_h,68.27
2021-08-28,zrh_rsgrt,kbi,1
2021-08-28,zrh_rsgrt,kbi_no2,1
2021-08-28,zrh_rsgrt,kbi_o3,1
2021-08-28,zrh_rsgrt,kbi_pm10,1
2021-08-28,zrh_rsgrt,no2,30.8
2021-08-28,zrh_rsgrt,o3_max_h,52.23
2021-08-28,zrh_rsgrt,pm10,9.54
2021-08-28,zrh_schmls,kbi,1
2021-08-28,zrh_schmls,kbi_no2,1
2021-08-28,zrh_schmls,kbi_o3,1
2021-08-28,zrh_schmls,kbi_pm10,1
2021-08-28,zrh_schmls,no2,21.16
2021-08-28,zrh_schmls,o3_max_h,61.06
2021-08-28,zrh_schmls,pm10,8.59
2021-08-28,zrh_stmpf,kbi,1
2021-08-28,zrh_stmpf,kbi_no2,1
2021-08-28,zrh_stmpf,kbi_o3,1
2021-08-28,zrh_stmpf,kbi_pm10,1
2021-08-28,zrh_stmpf,no2,13.91
2021-08-28,zrh_stmpf,o3_max_h,62.94
2021-08-28,zrh_stmpf,p,967.28
2021-08-28,zrh_stmpf,pm10,8.11
2021-08-28,zrh_stmpf,t,14.4
2021-08-29,zrh_heub,no2,6
2021-08-29,zrh_heub,o3_max_h,60.3
2021-08-29,zrh_rsgrt,kbi,1
2021-08-29,zrh_rsgrt,kbi_no2,1
2021-08-29,zrh_rsgrt,kbi_o3,1
2021-08-29,zrh_rsgrt,kbi_pm10,1
2021-08-29,zrh_rsgrt,no2,21.07
2021-08-29,zrh_rsgrt,o3_max_h,46.44
2021-08-29,zrh_rsgrt,pm10,8.92
2021-08-29,zrh_schmls,kbi,1
2021-08-29,zrh_schmls,kbi_no2,1
2021-08-29,zrh_schmls,kbi_o3,1
2021-08-29,zrh_schmls,kbi_pm10,1
2021-08-29,zrh_schmls,no2,13.16
2021-08-29,zrh_schmls,o3_max_h,56.19
2021-08-29,zrh_schmls,pm10,7.45
2021-08-29,zrh_stmpf,kbi,1
2021-08-29,zrh_stmpf,kbi_no2,1
2021-08-29,zrh_stmpf,kbi_o3,1
2021-08-29,zrh_stmpf,kbi_pm10,1
2021-08-29,zrh_stmpf,no2,8.53
2021-08-29,zrh_stmpf,o3_max_h,57.98
2021-08-29,zrh_stmpf,p,966.99
2021-08-29,zrh_stmpf,pm10,7.48
2021-08-29,zrh_stmpf,t,15.29
2021-08-30,zrh_heub,no2,8.86
2021-08-30,zrh_heub,o3_max_h,67.03
2021-08-30,zrh_rsgrt,kbi,1
2021-08-30,zrh_rsgrt,kbi_no2,1
2021-08-30,zrh_rsgrt,kbi_o3,1
2021-08-30,zrh_rsgrt,kbi_pm10,1
2021-08-30,zrh_rsgrt,no2,37.31
2021-08-30,zrh_rsgrt,o3_max_h,37.44
2021-08-30,zrh_rsgrt,pm10,10.13
2021-08-30,zrh_schmls,kbi,1
2021-08-30,zrh_schmls,kbi_no2,1
2021-08-30,zrh_schmls,kbi_o3,1
2021-08-30,zrh_schmls,kbi_pm10,1
2021-08-30,zrh_schmls,no2,27.4
2021-08-30,zrh_schmls,o3_max_h,58.95
2021-08-30,zrh_schmls,pm10,9.22
2021-08-30,zrh_stmpf,kbi,1
2021-08-30,zrh_stmpf,kbi_no2,1
2021-08-30,zrh_stmpf,kbi_o3,1
2021-08-30,zrh_stmpf,kbi_pm10,1
2021-08-30,zrh_stmpf,no2,18.11
2021-08-30,zrh_stmpf,o3_max_h,60.98
2021-08-30,zrh_stmpf,p,967.1
2021-08-30,zrh_stmpf,pm10,9.34
2021-08-30,zrh_stmpf,t,15.83
2021-08-31,zrh_heub,no2,6.91
2021-08-31,zrh_heub,o3_max_h,85.24
2021-08-31,zrh_rsgrt,kbi,1
2021-08-31,zrh_rsgrt,kbi_no2,1
2021-08-31,zrh_rsgrt,kbi_o3,1
2021-08-31,zrh_rsgrt,kbi_pm10,1
2021-08-31,zrh_rsgrt,no2,25.62
2021-08-31,zrh_rsgrt,o3_max_h,72.59
2021-08-31,zrh_rsgrt,pm10,10.97
2021-08-31,zrh_schmls,kbi,1
2021-08-31,zrh_schmls,kbi_no2,1
2021-08-31,zrh_schmls,kbi_o3,1
2021-08-31,zrh_schmls,kbi_pm10,1
2021-08-31,zrh_schmls,no2,24.84
2021-08-31,zrh_schmls,o3_max_h,73.27
2021-08-31,zrh_schmls,pm10,12.5
2021-08-31,zrh_stmpf,kbi,1
2021-08-31,zrh_stmpf,kbi_no2,1
2021-08-31,zrh_stmpf,kbi_o3,1
2021-08-31,zrh_stmpf,kbi_pm10,1
2021-08-31,zrh_stmpf,no2,16.55
2021-08-31,zrh_stmpf,o3_max_h,73.25
2021-08-31,zrh_stmpf,p,970.84
2021-08-31,zrh_stmpf,pm10,10.33
2021-08-31,zrh_stmpf,t,16.83
2021-09-01,zrh_heub,no2,5.88
2021-09-01,zrh_heub,o3_max_h,80.37
2021-09-01,zrh_schmls,kbi,1
2021-09-01,zrh_schmls,kbi_no2,1
2021-09-01,zrh_schmls,kbi_o3,1
2021-09-01,zrh_schmls,kbi_pm10,1
2021-09-01,zrh_schmls,no2,21.39
2021-09-01,zrh_schmls,o3_max_h,85.11
2021-09-01,zrh_schmls,pm10,13.87
2021-09-01,zrh_stmpf,kbi,1
2021-09-01,zrh_stmpf,kbi_no2,1
2021-09-01,zrh_stmpf,kbi_o3,1
2021-09-01,zrh_stmpf,kbi_pm10,1
2021-09-01,zrh_stmpf,no2,14.47
2021-09-01,zrh_stmpf,o3_max_h,85.4
2021-09-01,zrh_stmpf,p,973.34
2021-09-01,zrh_stmpf,pm10,12.48
2021-09-01,zrh_stmpf,t,17.17
2021-09-02,zrh_heub,no2,6.94
2021-09-02,zrh_heub,o3_max_h,97.17
2021-09-02,zrh_schmls,kbi,1
2021-09-02,zrh_schmls,kbi_no2,1
2021-09-02,zrh_schmls,kbi_o3,1
2021-09-02,zrh_schmls,kbi_pm10,1
2021-09-02,zrh_schmls,no2,30.81
2021-09-02,zrh_schmls,o3_max_h,82.87
2021-09-02,zrh_schmls,pm10,15.68
2021-09-02,zrh_stmpf,kbi,1
2021-09-02,zrh_stmpf,kbi_no2,1
2021-09-02,zrh_stmpf,kbi_o3,1
2021-09-02,zrh_stmpf,kbi_pm10,1
2021-09-02,zrh_stmpf,no2,22.83
2021-09-02,zrh_stmpf,o3_max_h,80.15
2021-09-02,zrh_stmpf,p,972.38
2021-09-02,zrh_stmpf,pm10,14.06
2021-09-02,zrh_stmpf,t,17.88
2021-09-03,zrh_heub,no2,9.35
2021-09-03,zrh_heub,o3_max_h,125.1
2021-09-03,zrh_schmls,kbi,2
2021-09-03,zrh_schmls,kbi_no2,1
2021-09-03,zrh_schmls,kbi_o3,2
2021-09-03,zrh_schmls,kbi_pm10,1
2021-09-03,zrh_schmls,no2,43.82
2021-09-03,zrh_schmls,o3_max_h,101.21
2021-09-03,zrh_schmls,pm10,17.86
2021-09-03,zrh_stmpf,kbi,2
2021-09-03,zrh_stmpf,kbi_no2,1
2021-09-03,zrh_stmpf,kbi_o3,2
2021-09-03,zrh_stmpf,kbi_pm10,1
2021-09-03,zrh_stmpf,no2,27.3
2021-09-03,zrh_stmpf,o3_max_h,103.58
2021-09-03,zrh_stmpf,p,968.83
2021-09-03,zrh_stmpf,pm10,16.21
2021-09-03,zrh_stmpf,t,19.4
2021-09-04,zrh_heub,no2,6.81
2021-09-04,zrh_heub,o3_max_h,121.32
2021-09-04,zrh_schmls,kbi,2
2021-09-04,zrh_schmls,kbi_no2,1
2021-09-04,zrh_schmls,kbi_o3,2
2021-09-04,zrh_schmls,kbi_pm10,1
2021-09-04,zrh_schmls,no2,35
2021-09-04,zrh_schmls,o3_max_h,101.96
2021-09-04,zrh_schmls,pm10,17.77
2021-09-04,zrh_stmpf,kbi,2
2021-09-04,zrh_stmpf,kbi_no2,1
2021-09-04,zrh_stmpf,kbi_o3,2
2021-09-04,zrh_stmpf,kbi_pm10,1
2021-09-04,zrh_stmpf,no2,22.79
2021-09-04,zrh_stmpf,o3_max_h,106.01
2021-09-04,zrh_stmpf,p,966.4
2021-09-04,zrh_stmpf,pm10,15.72
2021-09-04,zrh_stmpf,t,20.08
2021-09-05,zrh_heub,no2,5.47
2021-09-05,zrh_heub,o3_max_h,120.94
2021-09-05,zrh_schmls,kbi,2
2021-09-05,zrh_schmls,kbi_no2,1
2021-09-05,zrh_schmls,kbi_o3,2
2021-09-05,zrh_schmls,kbi_pm10,1
2021-09-05,zrh_schmls,no2,28.28
2021-09-05,zrh_schmls,o3_max_h,109.61
2021-09-05,zrh_schmls,pm10,15.39
2021-09-05,zrh_stmpf,kbi,2
2021-09-05,zrh_stmpf,kbi_no2,1
2021-09-05,zrh_stmpf,kbi_o3,2
2021-09-05,zrh_stmpf,kbi_pm10,1
2021-09-05,zrh_stmpf,no2,18.41
2021-09-05,zrh_stmpf,o3_max_h,109.12
2021-09-05,zrh_stmpf,p,968.96
2021-09-05,zrh_stmpf,pm10,14.19
2021-09-05,zrh_stmpf,t,20.4
2021-09-06,zrh_heub,no2,7.99
2021-09-06,zrh_heub,o3_max_h,121.88
2021-09-06,zrh_schmls,kbi,2
2021-09-06,zrh_schmls,kbi_no2,1
2021-09-06,zrh_schmls,kbi_o3,2
2021-09-06,zrh_schmls,kbi_pm10,1
2021-09-06,zrh_schmls,no2,38.59
2021-09-06,zrh_schmls,o3_max_h,102.34
2021-09-06,zrh_schmls,pm10,18.13
2021-09-06,zrh_stmpf,kbi,2
2021-09-06,zrh_stmpf,kbi_no2,1
2021-09-06,zrh_stmpf,kbi_o3,2
2021-09-06,zrh_stmpf,kbi_pm10,1
2021-09-06,zrh_stmpf,no2,33.12
2021-09-06,zrh_stmpf,o3_max_h,99.86
2021-09-06,zrh_stmpf,p,971.99
2021-09-06,zrh_stmpf,pm10,16.08
2021-09-06,zrh_stmpf,t,20.5
2021-09-07,zrh_heub,no2,9.31
2021-09-07,zrh_heub,o3_max_h,120.7
2021-09-07,zrh_schmls,kbi,2
2021-09-07,zrh_schmls,kbi_no2,1
2021-09-07,zrh_schmls,kbi_o3,2
2021-09-07,zrh_schmls,kbi_pm10,1
2021-09-07,zrh_schmls,no2,38.06
2021-09-07,zrh_schmls,o3_max_h,103.86
2021-09-07,zrh_schmls,pm10,21.85
2021-09-07,zrh_stmpf,kbi,2
2021-09-07,zrh_stmpf,kbi_no2,1
2021-09-07,zrh_stmpf,kbi_o3,2
2021-09-07,zrh_stmpf,kbi_pm10,1
2021-09-07,zrh_stmpf,no2,31.96
2021-09-07,zrh_stmpf,o3_max_h,104.47
2021-09-07,zrh_stmpf,p,971.59
2021-09-07,zrh_stmpf,pm10,20.15
2021-09-07,zrh_stmpf,t,19.71
2021-09-08,zrh_heub,no2,10.34
2021-09-08,zrh_heub,o3_max_h,134.55
2021-09-08,zrh_schmls,kbi,2
2021-09-08,zrh_schmls,kbi_no2,1
2021-09-08,zrh_schmls,kbi_o3,2
2021-09-08,zrh_schmls,kbi_pm10,1
2021-09-08,zrh_schmls,no2,45.31
2021-09-08,zrh_schmls,o3_max_h,105.39
2021-09-08,zrh_schmls,pm10,23.27
2021-09-08,zrh_stmpf,kbi,2
2021-09-08,zrh_stmpf,kbi_no2,1
2021-09-08,zrh_stmpf,kbi_o3,2
2021-09-08,zrh_stmpf,kbi_pm10,1
2021-09-08,zrh_stmpf,no2,32.24
2021-09-08,zrh_stmpf,o3_max_h,108.43
2021-09-08,zrh_stmpf,p,966.12
2021-09-08,zrh_stmpf,pm10,21.69
2021-09-08,zrh_stmpf,t,20.56
2021-09-09,zrh_heub,no2,8.37
2021-09-09,zrh_heub,o3_max_h,118.85
2021-09-09,zrh_rsgrt,kbi,1
2021-09-09,zrh_rsgrt,kbi_no2,1
2021-09-09,zrh_rsgrt,kbi_o3,1
2021-09-09,zrh_rsgrt,kbi_pm10,1
2021-09-09,zrh_rsgrt,no2,44.02
2021-09-09,zrh_rsgrt,o3_max_h,85.05
2021-09-09,zrh_rsgrt,pm10,18.18
2021-09-09,zrh_schmls,kbi,2
2021-09-09,zrh_schmls,kbi_no2,1
2021-09-09,zrh_schmls,kbi_o3,2
2021-09-09,zrh_schmls,kbi_pm10,1
2021-09-09,zrh_schmls,no2,23.63
2021-09-09,zrh_schmls,o3_max_h,97.88
2021-09-09,zrh_schmls,pm10,16.22
2021-09-09,zrh_stmpf,kbi,2
2021-09-09,zrh_stmpf,kbi_no2,1
2021-09-09,zrh_stmpf,kbi_o3,2
2021-09-09,zrh_stmpf,kbi_pm10,1
2021-09-09,zrh_stmpf,no2,16.31
2021-09-09,zrh_stmpf,o3_max_h,110.05
2021-09-09,zrh_stmpf,p,965.47
2021-09-09,zrh_stmpf,pm10,16.44
2021-09-09,zrh_stmpf,t,20.94
2021-09-10,zrh_heub,no2,10.61
2021-09-10,zrh_heub,o3_max_h,101.96
2021-09-10,zrh_rsgrt,kbi,1
2021-09-10,zrh_rsgrt,kbi_no2,1
2021-09-10,zrh_rsgrt,kbi_o3,1
2021-09-10,zrh_rsgrt,kbi_pm10,1
2021-09-10,zrh_rsgrt,no2,43.39
2021-09-10,zrh_rsgrt,o3_max_h,65.41
2021-09-10,zrh_rsgrt,pm10,18.84
2021-09-10,zrh_schmls,kbi,1
2021-09-10,zrh_schmls,kbi_no2,1
2021-09-10,zrh_schmls,kbi_o3,1
2021-09-10,zrh_schmls,kbi_pm10,1
2021-09-10,zrh_schmls,no2,28.72
2021-09-10,zrh_schmls,o3_max_h,86.72
2021-09-10,zrh_schmls,pm10,18.62
2021-09-10,zrh_stmpf,kbi,2
2021-09-10,zrh_stmpf,kbi_no2,1
2021-09-10,zrh_stmpf,kbi_o3,2
2021-09-10,zrh_stmpf,kbi_pm10,1
2021-09-10,zrh_stmpf,no2,17.69
2021-09-10,zrh_stmpf,o3_max_h,96.42
2021-09-10,zrh_stmpf,p,966.99
2021-09-10,zrh_stmpf,pm10,20.2
2021-09-10,zrh_stmpf,t,19.61
2021-09-11,zrh_heub,no2,6.11
2021-09-11,zrh_heub,o3_max_h,93.96
2021-09-11,zrh_rsgrt,kbi,1
2021-09-11,zrh_rsgrt,kbi_no2,1
2021-09-11,zrh_rsgrt,kbi_o3,1
2021-09-11,zrh_rsgrt,kbi_pm10,1
2021-09-11,zrh_rsgrt,no2,31.63
2021-09-11,zrh_rsgrt,o3_max_h,69.45
2021-09-11,zrh_rsgrt,pm10,12.47
2021-09-11,zrh_schmls,kbi,1
2021-09-11,zrh_schmls,kbi_no2,1
2021-09-11,zrh_schmls,kbi_o3,1
2021-09-11,zrh_schmls,kbi_pm10,1
2021-09-11,zrh_schmls,no2,20.69
2021-09-11,zrh_schmls,o3_max_h,77.35
2021-09-11,zrh_schmls,pm10,11.69
2021-09-11,zrh_stmpf,kbi,1
2021-09-11,zrh_stmpf,kbi_no2,1
2021-09-11,zrh_stmpf,kbi_o3,1
2021-09-11,zrh_stmpf,kbi_pm10,1
2021-09-11,zrh_stmpf,no2,10.95
2021-09-11,zrh_stmpf,o3_max_h,82.95
2021-09-11,zrh_stmpf,p,968.87
2021-09-11,zrh_stmpf,pm10,11.4
2021-09-11,zrh_stmpf,t,19.93
2021-09-12,zrh_heub,no2,4.98
2021-09-12,zrh_heub,o3_max_h,80.29
2021-09-12,zrh_rsgrt,kbi,1
2021-09-12,zrh_rsgrt,kbi_no2,1
2021-09-12,zrh_rsgrt,kbi_o3,1
2021-09-12,zrh_rsgrt,kbi_pm10,1
2021-09-12,zrh_rsgrt,no2,24.66
2021-09-12,zrh_rsgrt,o3_max_h,78.04
2021-09-12,zrh_rsgrt,pm10,11.63
2021-09-12,zrh_schmls,kbi,1
2021-09-12,zrh_schmls,kbi_no2,1
2021-09-12,zrh_schmls,kbi_o3,1
2021-09-12,zrh_schmls,kbi_pm10,1
2021-09-12,zrh_schmls,no2,23.36
2021-09-12,zrh_schmls,o3_max_h,81.3
2021-09-12,zrh_schmls,pm10,11.71
2021-09-12,zrh_stmpf,kbi,1
2021-09-12,zrh_stmpf,kbi_no2,1
2021-09-12,zrh_stmpf,kbi_o3,1
2021-09-12,zrh_stmpf,kbi_pm10,1
2021-09-12,zrh_stmpf,no2,13.72
2021-09-12,zrh_stmpf,o3_max_h,71.38
2021-09-12,zrh_stmpf,p,967.77
2021-09-12,zrh_stmpf,pm10,10.03
2021-09-12,zrh_stmpf,t,19.03
2021-09-13,zrh_heub,no2,9.58
2021-09-13,zrh_heub,o3_max_h,109.41
2021-09-13,zrh_rsgrt,kbi,1
2021-09-13,zrh_rsgrt,kbi_no2,1
2021-09-13,zrh_rsgrt,kbi_o3,1
2021-09-13,zrh_rsgrt,kbi_pm10,1
2021-09-13,zrh_rsgrt,no2,41.51
2021-09-13,zrh_rsgrt,o3_max_h,84.54
2021-09-13,zrh_rsgrt,pm10,14.69
2021-09-13,zrh_schmls,kbi,2
2021-09-13,zrh_schmls,kbi_no2,1
2021-09-13,zrh_schmls,kbi_o3,2
2021-09-13,zrh_schmls,kbi_pm10,1
2021-09-13,zrh_schmls,no2,32.03
2021-09-13,zrh_schmls,o3_max_h,109.46
2021-09-13,zrh_schmls,pm10,16.36
2021-09-13,zrh_stmpf,kbi,2
2021-09-13,zrh_stmpf,kbi_no2,1
2021-09-13,zrh_stmpf,kbi_o3,2
2021-09-13,zrh_stmpf,kbi_pm10,1
2021-09-13,zrh_stmpf,no2,22.24
2021-09-13,zrh_stmpf,o3_max_h,97.02
2021-09-13,zrh_stmpf,p,966.78
2021-09-13,zrh_stmpf,pm10,13.92
2021-09-13,zrh_stmpf,t,20.34
2021-09-14,zrh_heub,no2,11.31
2021-09-14,zrh_heub,o3_max_h,110.74
2021-09-14,zrh_rsgrt,kbi,1
2021-09-14,zrh_rsgrt,kbi_no2,1
2021-09-14,zrh_rsgrt,kbi_o3,1
2021-09-14,zrh_rsgrt,kbi_pm10,1
2021-09-14,zrh_rsgrt,no2,53
2021-09-14,zrh_rsgrt,o3_max_h,81.92
2021-09-14,zrh_rsgrt,pm10,18.98
2021-09-14,zrh_schmls,kbi,2
2021-09-14,zrh_schmls,kbi_no2,1
2021-09-14,zrh_schmls,kbi_o3,2
2021-09-14,zrh_schmls,kbi_pm10,1
2021-09-14,zrh_schmls,no2,40.24
2021-09-14,zrh_schmls,o3_max_h,90.79
2021-09-14,zrh_schmls,pm10,19.69
2021-09-14,zrh_stmpf,kbi,2
2021-09-14,zrh_stmpf,kbi_no2,1
2021-09-14,zrh_stmpf,kbi_o3,2
2021-09-14,zrh_stmpf,kbi_pm10,1
2021-09-14,zrh_stmpf,no2,34.23
2021-09-14,zrh_stmpf,o3_max_h,90.39
2021-09-14,zrh_stmpf,p,965.77
2021-09-14,zrh_stmpf,pm10,19.26
2021-09-14,zrh_stmpf,t,21.18
2021-09-15,zrh_heub,no2,14.93
2021-09-15,zrh_heub,o3_max_h,70.14
2021-09-15,zrh_rsgrt,kbi,1
2021-09-15,zrh_rsgrt,kbi_no2,1
2021-09-15,zrh_rsgrt,kbi_o3,1
2021-09-15,zrh_rsgrt,kbi_pm10,1
2021-09-15,zrh_rsgrt,no2,45.03
2021-09-15,zrh_rsgrt,o3_max_h,34.42
2021-09-15,zrh_rsgrt,pm10,18.81
2021-09-15,zrh_schmls,kbi,1
2021-09-15,zrh_schmls,kbi_no2,1
2021-09-15,zrh_schmls,kbi_o3,1
2021-09-15,zrh_schmls,kbi_pm10,1
2021-09-15,zrh_schmls,no2,38.04
2021-09-15,zrh_schmls,o3_max_h,47.35
2021-09-15,zrh_schmls,pm10,20.84
2021-09-15,zrh_stmpf,kbi,1
2021-09-15,zrh_stmpf,kbi_no2,1
2021-09-15,zrh_stmpf,kbi_o3,1
2021-09-15,zrh_stmpf,kbi_pm10,1
2021-09-15,zrh_stmpf,no2,32.13
2021-09-15,zrh_stmpf,o3_max_h,59.01
2021-09-15,zrh_stmpf,p,965.11
2021-09-15,zrh_stmpf,pm10,19.32
2021-09-15,zrh_stmpf,t,20.4
2021-09-16,zrh_heub,no2,8.56
2021-09-16,zrh_heub,o3_max_h,63.44
2021-09-16,zrh_rsgrt,kbi,1
2021-09-16,zrh_rsgrt,kbi_no2,1
2021-09-16,zrh_rsgrt,kbi_o3,1
2021-09-16,zrh_rsgrt,kbi_pm10,1
2021-09-16,zrh_rsgrt,no2,34.23
2021-09-16,zrh_rsgrt,o3_max_h,49.67
2021-09-16,zrh_rsgrt,pm10,13.41
2021-09-16,zrh_schmls,kbi,1
2021-09-16,zrh_schmls,kbi_no2,1
2021-09-16,zrh_schmls,kbi_o3,1
2021-09-16,zrh_schmls,kbi_pm10,1
2021-09-16,zrh_schmls,no2,27.61
2021-09-16,zrh_schmls,o3_max_h,60.03
2021-09-16,zrh_schmls,pm10,12.88
2021-09-16,zrh_stmpf,kbi,1
2021-09-16,zrh_stmpf,kbi_no2,1
2021-09-16,zrh_stmpf,kbi_o3,1
2021-09-16,zrh_stmpf,kbi_pm10,1
2021-09-16,zrh_stmpf,no2,15.61
2021-09-16,zrh_stmpf,o3_max_h,60.15
2021-09-16,zrh_stmpf,p,966.01
2021-09-16,zrh_stmpf,pm10,12.72
2021-09-16,zrh_stmpf,t,19.26
2021-09-17,zrh_heub,no2,7.14
2021-09-17,zrh_heub,o3_max_h,97.89
2021-09-17,zrh_rsgrt,kbi,1
2021-09-17,zrh_rsgrt,kbi_no2,1
2021-09-17,zrh_rsgrt,kbi_o3,1
2021-09-17,zrh_rsgrt,kbi_pm10,1
2021-09-17,zrh_rsgrt,no2,30.4
2021-09-17,zrh_rsgrt,o3_max_h,76.7
2021-09-17,zrh_rsgrt,pm10,12.56
2021-09-17,zrh_schmls,kbi,1
2021-09-17,zrh_schmls,kbi_no2,1
2021-09-17,zrh_schmls,kbi_o3,1
2021-09-17,zrh_schmls,kbi_pm10,1
2021-09-17,zrh_schmls,no2,29.14
2021-09-17,zrh_schmls,o3_max_h,83.63
2021-09-17,zrh_schmls,pm10,12.93
2021-09-17,zrh_stmpf,kbi,1
2021-09-17,zrh_stmpf,kbi_no2,1
2021-09-17,zrh_stmpf,kbi_o3,1
2021-09-17,zrh_stmpf,kbi_pm10,1
2021-09-17,zrh_stmpf,no2,19.33
2021-09-17,zrh_stmpf,o3_max_h,81.33
2021-09-17,zrh_stmpf,p,965.54
2021-09-17,zrh_stmpf,pm10,12.14
2021-09-17,zrh_stmpf,t,17.55
2021-09-18,zrh_heub,no2,6.47
2021-09-18,zrh_heub,o3_max_h,97.85
2021-09-18,zrh_rsgrt,kbi,1
2021-09-18,zrh_rsgrt,kbi_no2,1
2021-09-18,zrh_rsgrt,kbi_o3,1
2021-09-18,zrh_rsgrt,kbi_pm10,1
2021-09-18,zrh_rsgrt,no2,29.01
2021-09-18,zrh_rsgrt,o3_max_h,78.7
