time,id,value
2006-02-06,social_sa,0.426355405331906
2006-02-06,travel_sa,-1.91837131771637
2006-02-06,trendecon_sa,0.297497283538824
2006-02-07,clothing_sa,-0.846357617213697
2006-02-07,fooddelivery_sa,-0.362020094589484
2006-02-07,garden_sa,-0.782363486082444
2006-02-07,luxury_sa,-2.09462732947396
2006-02-07,mobility_sa,-1.76030589049058
2006-02-07,orig,-2.2977131395405
2006-02-07,seas_adj,-2.10254403466022
2006-02-07,seas_comp,-0.195169104880285
2006-02-07,social_sa,0.309662363917204
2006-02-07,travel_sa,-1.41669458495959
2006-02-07,trendecon_sa,-0.71003938905094
2006-02-08,clothing_sa,-0.633215422290427
2006-02-08,fooddelivery_sa,-0.484652475580022
2006-02-08,garden_sa,-0.965125919223745
2006-02-08,luxury_sa,-1.16083417164393
2006-02-08,mobility_sa,-1.38760467335155
2006-02-08,orig,-3.57148084387744
2006-02-08,seas_adj,-3.51786169503852
2006-02-08,seas_comp,-0.0536191488389246
2006-02-08,social_sa,0.506029110385766
2006-02-08,travel_sa,-2.32877644894093
2006-02-08,trendecon_sa,-0.256639078776634
2006-02-09,clothing_sa,-0.637500896748562
2006-02-09,fooddelivery_sa,-0.968049433134852
2006-02-09,garden_sa,-0.947515924605468
2006-02-09,luxury_sa,-0.968317145256261
2006-02-09,mobility_sa,-2.40318556654412
2006-02-09,orig,-1.47932247122132
2006-02-09,seas_adj,-1.38598231245678
2006-02-09,seas_comp,-0.0933401587645413
2006-02-09,social_sa,-0.412166917417829
2006-02-09,travel_sa,-1.77204335032666
2006-02-09,trendecon_sa,-1.30319260818142
2006-02-10,clothing_sa,-0.903597577019214
2006-02-10,fooddelivery_sa,-1.14965047917993
2006-02-10,garden_sa,-1.08927610680151
2006-02-10,luxury_sa,-1.99155612030149
2006-02-10,mobility_sa,-1.29292969831125
2006-02-10,orig,-0.947540450807429
2006-02-10,seas_adj,-0.914562079676688
2006-02-10,seas_comp,-0.0329783711307406
2006-02-10,social_sa,0.327431583487379
2006-02-10,travel_sa,-2.31829335777798
2006-02-10,trendecon_sa,0.114656088078221
2006-02-11,clothing_sa,-0.453831436398005
2006-02-11,fooddelivery_sa,-1.74509582368025
2006-02-11,garden_sa,-1.5189980470689
2006-02-11,luxury_sa,-2.34694378976581
2006-02-11,mobility_sa,-2.64413024716097
2006-02-11,orig,-2.13227862714237
2006-02-11,seas_adj,-2.57397258383743
2006-02-11,seas_comp,0.441693956695063
2006-02-11,social_sa,-0.0343350497376568
2006-02-11,travel_sa,-2.49301508427514
2006-02-11,trendecon_sa,-1.64666411291461
2006-02-12,clothing_sa,-0.948199469322929
2006-02-12,fooddelivery_sa,-1.22940094613933
2006-02-12,garden_sa,-0.720405137503729
2006-02-12,luxury_sa,-1.10103522640307
2006-02-12,mobility_sa,-1.97388634443273
2006-02-12,orig,-0.611794744754263
2006-02-12,seas_adj,-0.863780131517093
2006-02-12,seas_comp,0.25198538676283
2006-02-12,social_sa,-0.0614700425750222
2006-02-12,travel_sa,-0.865311557086858
2006-02-12,trendecon_sa,0.0745566237413209
2006-02-13,clothing_sa,-0.917365154179972
2006-02-13,fooddelivery_sa,-1.17675873706585
2006-02-13,garden_sa,-0.901009363611445
2006-02-13,luxury_sa,-0.84359549688996
2006-02-13,mobility_sa,-1.27788428881021
2006-02-13,orig,-1.20684447465728
2006-02-13,seas_adj,-1.09030952597897
2006-02-13,seas_comp,-0.116534948678308
2006-02-13,social_sa,0.471762556575656
2006-02-13,travel_sa,-2.53136954942395
2006-02-13,trendecon_sa,0.576847438328122
2006-02-14,clothing_sa,-1.06189162601093
2006-02-14,fooddelivery_sa,-1.29413247799691
2006-02-14,garden_sa,-0.9161037021467
2006-02-14,luxury_sa,-0.429177920235782
2006-02-14,mobility_sa,-1.70334521885784
2006-02-14,orig,-0.49401553567459
2006-02-14,seas_adj,-0.296176895877306
2006-02-14,seas_comp,-0.197838639797284
2006-02-14,social_sa,0.358737070295369
2006-02-14,travel_sa,-0.262905023992529
2006-02-14,trendecon_sa,0.280826424156707
2006-02-15,clothing_sa,-1.14939828998345
2006-02-15,fooddelivery_sa,-1.06575167124506
2006-02-15,garden_sa,-0.852250586457046
2006-02-15,luxury_sa,-0.841226352755575
2006-02-15,mobility_sa,-1.96846281115258
2006-02-15,orig,-0.0919156882176811
2006-02-15,seas_adj,0.0274213963335897
2006-02-15,seas_comp,-0.119337084551271
2006-02-15,social_sa,-0.0227999133268912
2006-02-15,travel_sa,-1.24679801327426
2006-02-15,trendecon_sa,0.487804969804559
2006-02-16,clothing_sa,-1.66069784242247
2006-02-16,fooddelivery_sa,-1.18263928729138
2006-02-16,garden_sa,-1.17332098546519
2006-02-16,luxury_sa,-0.376090851211711
2006-02-16,mobility_sa,-1.76108620243608
2006-02-16,orig,0.0509311738111483
2006-02-16,seas_adj,0.143449940244583
2006-02-16,seas_comp,-0.092518766433435
2006-02-16,social_sa,0.373652592095824
2006-02-16,travel_sa,-1.3605326989642
2006-02-16,trendecon_sa,0.332197279626615
2006-02-17,clothing_sa,-1.43316621778125
2006-02-17,fooddelivery_sa,-1.95435387276545
2006-02-17,garden_sa,-1.04754405108276
2006-02-17,luxury_sa,-0.900032836025521
2006-02-17,mobility_sa,-2.09061585883291
2006-02-17,orig,-0.0464101130937693
2006-02-17,seas_adj,-0.0280605790091367
2006-02-17,seas_comp,-0.0183495340846326
2006-02-17,social_sa,0.84407068657948
2006-02-17,travel_sa,-1.52949688166882
2006-02-17,trendecon_sa,0.622384085776645
2006-02-18,clothing_sa,-2.37576032178914
2006-02-18,fooddelivery_sa,-1.37418084989148
2006-02-18,garden_sa,-1.14995696569639
2006-02-18,luxury_sa,0.893655988356066
2006-02-18,mobility_sa,-1.91752189027202
2006-02-18,orig,0.290955662599492
2006-02-18,seas_adj,-0.0801143833402398
2006-02-18,seas_comp,0.371070045939732
2006-02-18,social_sa,-0.219060362680546
2006-02-18,travel_sa,-2.45758768323851
2006-02-18,trendecon_sa,0.213543822439339
2006-02-19,clothing_sa,-1.54777213397217
2006-02-19,fooddelivery_sa,-2.12042882451209
2006-02-19,garden_sa,-1.38436915899528
2006-02-19,luxury_sa,0.803395905690792
2006-02-19,mobility_sa,-2.40043788624463
2006-02-19,orig,0.0487792000759918
2006-02-19,seas_adj,-0.199305040393269
2006-02-19,seas_comp,0.248084240469261
2006-02-19,social_sa,0.0757071233627713
2006-02-19,travel_sa,-2.19593584579059
2006-02-19,trendecon_sa,-0.0106640739658219
2006-02-20,clothing_sa,-1.32833522763872
2006-02-20,fooddelivery_sa,-2.00519212385976
2006-02-20,garden_sa,-0.581500947775277
2006-02-20,luxury_sa,0.0258929324619012
2006-02-20,mobility_sa,-2.4896763013946
2006-02-20,orig,0.222749991984738
2006-02-20,seas_adj,0.399879661123556
