time,group,geo,value
2020-04-30,nicht_erwerbstaetig,ch,3.50815267289316
2020-04-30,tages_distanz_10-20km,ch,14.1743956058293
2020-04-30,tages_distanz_10-20km_alter_1529,ch,13.3324306861773
2020-04-30,tages_distanz_10-20km_alter_3064,ch,14.8831981429961
2020-04-30,tages_distanz_10-20km_alter_6579,ch,12.2025179487475
2020-04-30,tages_distanz_100pluskm,ch,4.73712624712465
2020-04-30,tages_distanz_100pluskm_alter_1529,ch,5.95105462058998
2020-04-30,tages_distanz_100pluskm_alter_3064,ch,4.45901310641193
2020-04-30,tages_distanz_100pluskm_alter_6579,ch,4.09246662172413
2020-04-30,tages_distanz_2-10km,ch,24.4264212817117
2020-04-30,tages_distanz_2-10km_alter_1529,ch,22.4895199349314
2020-04-30,tages_distanz_2-10km_alter_3064,ch,24.6440218725757
2020-04-30,tages_distanz_2-10km_alter_6579,ch,26.5153844367803
2020-04-30,tages_distanz_20-50km,ch,17.551504857864
2020-04-30,tages_distanz_20-50km_alter_1529,ch,20.8212926780093
2020-04-30,tages_distanz_20-50km_alter_3064,ch,17.5807964398081
2020-04-30,tages_distanz_20-50km_alter_6579,ch,12.1652554393799
2020-04-30,tages_distanz_50-100km,ch,9.86295375433604
2020-04-30,tages_distanz_50-100km_alter_1529,ch,8.22793256242219
2020-04-30,tages_distanz_50-100km_alter_3064,ch,11.2098173636675
2020-04-30,tages_distanz_50-100km_alter_6579,ch,6.17238211234476
2020-04-30,tages_distanz_weniger2km,ch,29.2475982531343
2020-04-30,tages_distanz_weniger2km_alter_1529,ch,29.1777695178699
2020-04-30,tages_distanz_weniger2km_alter_3064,ch,27.2231530745407
2020-04-30,tages_distanz_weniger2km_alter_6579,ch,38.8519934410235
2020-04-30,total,ch,8.21011830549485
2020-04-30,total,rural,12.4428549788579
2020-04-30,total,urban,6.13756998699799
2020-04-30,total,zh,7.15878336432766
2020-04-30,weiblich,ch,7.01000001080518
2020-05-01,alter_1529,ch,9.37910822782781
2020-05-01,alter_3064,ch,8.66445382274869
2020-05-01,alter_6579,ch,3.7658973221094
2020-05-01,erwerbstaetig,ch,9.23671272569647
2020-05-01,in_ausbildung,ch,8.30720840453264
2020-05-01,maennlich,ch,9.27832192574766
2020-05-01,nicht_erwerbstaetig,ch,3.71779080508183
2020-05-01,tages_distanz_10-20km,ch,14.9859644588876
2020-05-01,tages_distanz_10-20km_alter_1529,ch,15.0833537753923
2020-05-01,tages_distanz_10-20km_alter_3064,ch,14.5384513456431
2020-05-01,tages_distanz_10-20km_alter_6579,ch,16.9191415549926
2020-05-01,tages_distanz_100pluskm,ch,5.61765011782408
2020-05-01,tages_distanz_100pluskm_alter_1529,ch,8.18483849353527
2020-05-01,tages_distanz_100pluskm_alter_3064,ch,5.42462205213476
2020-05-01,tages_distanz_100pluskm_alter_6579,ch,2.41282478027388
2020-05-01,tages_distanz_2-10km,ch,24.7225284490136
2020-05-01,tages_distanz_2-10km_alter_1529,ch,21.3902123068692
2020-05-01,tages_distanz_2-10km_alter_3064,ch,25.1768063550528
2020-05-01,tages_distanz_2-10km_alter_6579,ch,27.9315852102012
2020-05-01,tages_distanz_20-50km,ch,17.0292796314485
2020-05-01,tages_distanz_20-50km_alter_1529,ch,17.6410172003707
2020-05-01,tages_distanz_20-50km_alter_3064,ch,18.0372666306404
2020-05-01,tages_distanz_20-50km_alter_6579,ch,11.3457286909598
2020-05-01,tages_distanz_50-100km,ch,7.96647585302032
2020-05-01,tages_distanz_50-100km_alter_1529,ch,7.58862154811598
2020-05-01,tages_distanz_50-100km_alter_3064,ch,9.0748008169085
2020-05-01,tages_distanz_50-100km_alter_6579,ch,3.39727251771857
2020-05-01,tages_distanz_weniger2km,ch,29.678101489806
2020-05-01,tages_distanz_weniger2km_alter_1529,ch,30.1119566757165
2020-05-01,tages_distanz_weniger2km_alter_3064,ch,27.7480527996204
2020-05-01,tages_distanz_weniger2km_alter_6579,ch,37.993447245854
2020-05-01,total,ch,8.10972251777402
2020-05-01,total,rural,12.0071792060735
2020-05-01,total,urban,6.24178987334423
2020-05-01,total,zh,5.3181526578073
2020-05-01,weiblich,ch,7.19173084262872
2020-05-02,alter_1529,ch,9.99039797438678
2020-05-02,alter_3064,ch,8.15385306062332
2020-05-02,alter_6579,ch,4.93846811707031
2020-05-02,erwerbstaetig,ch,9.02936771511209
2020-05-02,in_ausbildung,ch,9.12057086275193
2020-05-02,maennlich,ch,8.79778528185819
2020-05-02,nicht_erwerbstaetig,ch,4.80927120355468
2020-05-02,tages_distanz_10-20km,ch,17.2576034370176
2020-05-02,tages_distanz_10-20km_alter_1529,ch,14.3723411488321
2020-05-02,tages_distanz_10-20km_alter_3064,ch,17.5738120239834
2020-05-02,tages_distanz_10-20km_alter_6579,ch,20.5786062971547
2020-05-02,tages_distanz_100pluskm,ch,3.72748221512635
2020-05-02,tages_distanz_100pluskm_alter_1529,ch,5.75751305042063
2020-05-02,tages_distanz_100pluskm_alter_3064,ch,3.72850751569859
2020-05-02,tages_distanz_100pluskm_alter_6579,ch,0.265679770588438
2020-05-02,tages_distanz_2-10km,ch,26.317976387983
2020-05-02,tages_distanz_2-10km_alter_1529,ch,22.4287153592333
2020-05-02,tages_distanz_2-10km_alter_3064,ch,26.2691131250628
2020-05-02,tages_distanz_2-10km_alter_6579,ch,33.1864185111755
2020-05-02,tages_distanz_20-50km,ch,16.5570466265436
2020-05-02,tages_distanz_20-50km_alter_1529,ch,19.6410792335072
2020-05-02,tages_distanz_20-50km_alter_3064,ch,17.0591482534971
2020-05-02,tages_distanz_20-50km_alter_6579,ch,8.77797614459134
2020-05-02,tages_distanz_50-100km,ch,7.29756354331671
2020-05-02,tages_distanz_50-100km_alter_1529,ch,9.95323442846123
2020-05-02,tages_distanz_50-100km_alter_3064,ch,7.38081241636123
2020-05-02,tages_distanz_50-100km_alter_6579,ch,2.35651341721479
2020-05-02,tages_distanz_weniger2km,ch,28.8423277900127
2020-05-02,tages_distanz_weniger2km_alter_1529,ch,27.8471167795455
2020-05-02,tages_distanz_weniger2km_alter_3064,ch,27.9886066653968
2020-05-02,tages_distanz_weniger2km_alter_6579,ch,34.8348058592752
2020-05-02,total,ch,7.90635874077466
2020-05-02,total,rural,10.1419028174616
2020-05-02,total,urban,6.33567467030191
2020-05-02,total,zh,8.89488788028323
2020-05-02,weiblich,ch,7.33873403599943
2020-05-03,alter_1529,ch,6.71457220840004
2020-05-03,alter_3064,ch,6.76893404308492
2020-05-03,alter_6579,ch,4.92259895552609
2020-05-03,erwerbstaetig,ch,7.39594812217089
2020-05-03,in_ausbildung,ch,5.6389601485284
2020-05-03,maennlich,ch,6.4684563550422
2020-05-03,nicht_erwerbstaetig,ch,4.58517930347857
2020-05-03,tages_distanz_10-20km,ch,13.5297906038039
2020-05-03,tages_distanz_10-20km_alter_1529,ch,14.4006861216415
2020-05-03,tages_distanz_10-20km_alter_3064,ch,13.1630385049998
2020-05-03,tages_distanz_10-20km_alter_6579,ch,13.8661527492572
2020-05-03,tages_distanz_100pluskm,ch,5.11180362700279
2020-05-03,tages_distanz_100pluskm_alter_1529,ch,7.74371748003829
2020-05-03,tages_distanz_100pluskm_alter_3064,ch,4.5543976761327
2020-05-03,tages_distanz_100pluskm_alter_6579,ch,3.47787062974618
2020-05-03,tages_distanz_2-10km,ch,26.7804480086719
2020-05-03,tages_distanz_2-10km_alter_1529,ch,22.269753552032
2020-05-03,tages_distanz_2-10km_alter_3064,ch,25.8573881889828
2020-05-03,tages_distanz_2-10km_alter_6579,ch,38.6170308757199
2020-05-03,tages_distanz_20-50km,ch,15.325936182507
2020-05-03,tages_distanz_20-50km_alter_1529,ch,15.0144324864176
2020-05-03,tages_distanz_20-50km_alter_3064,ch,16.5600456070603
2020-05-03,tages_distanz_20-50km_alter_6579,ch,9.89975988556937
2020-05-03,tages_distanz_50-100km,ch,7.56664768787189
2020-05-03,tages_distanz_50-100km_alter_1529,ch,8.29671515416302
2020-05-03,tages_distanz_50-100km_alter_3064,ch,7.94658544225214
2020-05-03,tages_distanz_50-100km_alter_6579,ch,4.54181521407122
2020-05-03,tages_distanz_weniger2km,ch,31.6853738901425
2020-05-03,tages_distanz_weniger2km_alter_1529,ch,32.2746952057076
2020-05-03,tages_distanz_weniger2km_alter_3064,ch,31.9185445805723
2020-05-03,tages_distanz_weniger2km_alter_6579,ch,29.5973706456361
2020-05-03,total,ch,6.40150276433151
2020-05-03,total,rural,7.81382524145561
2020-05-03,total,urban,5.41142554604035
2020-05-03,total,zh,7.38678985567265
2020-05-03,weiblich,ch,6.24612258432016
2020-05-04,alter_1529,ch,10.1227682770648
2020-05-04,alter_3064,ch,11.212647946751
2020-05-04,alter_6579,ch,7.20225683681132
2020-05-04,erwerbstaetig,ch,12.0812635723861
2020-05-04,in_ausbildung,ch,8.22940184356439
2020-05-04,maennlich,ch,11.374975424739
2020-05-04,nicht_erwerbstaetig,ch,5.44465690731156
2020-05-04,tages_distanz_10-20km,ch,15.6563276052755
2020-05-04,tages_distanz_10-20km_alter_1529,ch,13.9261047648553
2020-05-04,tages_distanz_10-20km_alter_3064,ch,16.4428067943933
2020-05-04,tages_distanz_10-20km_alter_6579,ch,14.66989569796
2020-05-04,tages_distanz_100pluskm,ch,4.90478387041084
2020-05-04,tages_distanz_100pluskm_alter_1529,ch,3.94511792410212
2020-05-04,tages_distanz_100pluskm_alter_3064,ch,5.47090588875857
2020-05-04,tages_distanz_100pluskm_alter_6579,ch,3.71536345241809
2020-05-04,tages_distanz_2-10km,ch,24.9510763672831
2020-05-04,tages_distanz_2-10km_alter_1529,ch,24.5509874702374
2020-05-04,tages_distanz_2-10km_alter_3064,ch,23.9154669796444
2020-05-04,tages_distanz_2-10km_alter_6579,ch,30.7427199968909
2020-05-04,tages_distanz_20-50km,ch,20.2624670220341
2020-05-04,tages_distanz_20-50km_alter_1529,ch,20.3038838541334
2020-05-04,tages_distanz_20-50km_alter_3064,ch,21.1502936458642
2020-05-04,tages_distanz_20-50km_alter_6579,ch,15.8031683031802
2020-05-04,tages_distanz_50-100km,ch,9.6753754837949
2020-05-04,tages_distanz_50-100km_alter_1529,ch,12.2009097193535
2020-05-04,tages_distanz_50-100km_alter_3064,ch,9.4448519782225
2020-05-04,tages_distanz_50-100km_alter_6579,ch,6.57884535559464
2020-05-04,tages_distanz_weniger2km,ch,24.5499696512016
2020-05-04,tages_distanz_weniger2km_alter_1529,ch,25.0729962673183
2020-05-04,tages_distanz_weniger2km_alter_3064,ch,23.575674713117
2020-05-04,tages_distanz_weniger2km_alter_6579,ch,28.4900071939562
2020-05-04,total,ch,10.2768118310011
2020-05-04,total,rural,14.0919211113118
2020-05-04,total,urban,8.54494777149461
2020-05-04,total,zh,8.73555146887501
2020-05-04,weiblich,ch,9.26708196264663
2020-05-05,alter_1529,ch,9.33157302147933
2020-05-05,alter_3064,ch,9.56946783208117
2020-05-05,alter_6579,ch,3.86913149493824
2020-05-05,erwerbstaetig,ch,10.6057842526677
2020-05-05,in_ausbildung,ch,4.68157220863643
2020-05-05,maennlich,ch,10.1460251408449
2020-05-05,nicht_erwerbstaetig,ch,3.8870279545715
2020-05-05,tages_distanz_10-20km,ch,14.4341878705667
2020-05-05,tages_distanz_10-20km_alter_1529,ch,15.4532006666573
2020-05-05,tages_distanz_10-20km_alter_3064,ch,15.0588690213867
2020-05-05,tages_distanz_10-20km_alter_6579,ch,9.61206161654036
2020-05-05,tages_distanz_100pluskm,ch,4.5444997609323
2020-05-05,tages_distanz_100pluskm_alter_1529,ch,5.08088143331956
2020-05-05,tages_distanz_100pluskm_alter_3064,ch,4.35437290106101
2020-05-05,tages_distanz_100pluskm_alter_6579,ch,4.58587036075969
2020-05-05,tages_distanz_2-10km,ch,25.3870463385905
2020-05-05,tages_distanz_2-10km_alter_1529,ch,21.8309849737262
2020-05-05,tages_distanz_2-10km_alter_3064,ch,24.969191965369
2020-05-05,tages_distanz_2-10km_alter_6579,ch,33.4556425323673
2020-05-05,tages_distanz_20-50km,ch,18.2960472198078
2020-05-05,tages_distanz_20-50km_alter_1529,ch,16.6834135931182
2020-05-05,tages_distanz_20-50km_alter_3064,ch,19.714705577035
2020-05-05,tages_distanz_20-50km_alter_6579,ch,13.9611099804829
2020-05-05,tages_distanz_50-100km,ch,9.28111369242534
2020-05-05,tages_distanz_50-100km_alter_1529,ch,10.8463509959139
2020-05-05,tages_distanz_50-100km_alter_3064,ch,10.0846073515726
2020-05-05,tages_distanz_50-100km_alter_6579,ch,2.64981379868583
2020-05-05,tages_distanz_weniger2km,ch,28.0571051176773
2020-05-05,tages_distanz_weniger2km_alter_1529,ch,30.1051683372649
2020-05-05,tages_distanz_weniger2km_alter_3064,ch,25.8182531835757
2020-05-05,tages_distanz_weniger2km_alter_6579,ch,35.735501711164
2020-05-05,total,ch,8.2990946208614
2020-05-05,total,rural,12.3808905353888
2020-05-05,total,urban,6.82722619759364
2020-05-05,total,zh,6.94050307846175
2020-05-05,weiblich,ch,6.85193749154297
2020-05-06,alter_1529,ch,10.3953706631676
2020-05-06,alter_3064,ch,11.3520323360471
2020-05-06,alter_6579,ch,7.36685838653689
2020-05-06,erwerbstaetig,ch,12.1657187479229
2020-05-06,in_ausbildung,ch,7.85671853802699
2020-05-06,maennlich,ch,12.0372458282876
2020-05-06,nicht_erwerbstaetig,ch,6.67834754076064
2020-05-06,tages_distanz_10-20km,ch,15.9775075022585
2020-05-06,tages_distanz_10-20km_alter_1529,ch,14.9149973566681
2020-05-06,tages_distanz_10-20km_alter_3064,ch,15.6342757517538
2020-05-06,tages_distanz_10-20km_alter_6579,ch,19.4017252547064
2020-05-06,tages_distanz_100pluskm,ch,4.94772669812897
2020-05-06,tages_distanz_100pluskm_alter_1529,ch,6.02989325233245
2020-05-06,tages_distanz_100pluskm_alter_3064,ch,4.82659068204986
2020-05-06,tages_distanz_100pluskm_alter_6579,ch,3.74724410546732
2020-05-06,tages_distanz_2-10km,ch,27.0911013782381
2020-05-06,tages_distanz_2-10km_alter_1529,ch,27.3905671187191
2020-05-06,tages_distanz_2-10km_alter_3064,ch,25.9796264764436
2020-05-06,tages_distanz_2-10km_alter_6579,ch,31.9963631671775
2020-05-06,tages_distanz_20-50km,ch,19.0478963872953
2020-05-06,tages_distanz_20-50km_alter_1529,ch,18.3814610263468
2020-05-06,tages_distanz_20-50km_alter_3064,ch,20.8525464491404
2020-05-06,tages_distanz_20-50km_alter_6579,ch,11.381370724449
2020-05-06,tages_distanz_50-100km,ch,10.608612573601
2020-05-06,tages_distanz_50-100km_alter_1529,ch,11.6969809536491
2020-05-06,tages_distanz_50-100km_alter_3064,ch,11.1635068060574
2020-05-06,tages_distanz_50-100km_alter_6579,ch,6.11323774863862
2020-05-06,tages_distanz_weniger2km,ch,22.3271554604781
2020-05-06,tages_distanz_weniger2km_alter_1529,ch,21.5861002922845
2020-05-06,tages_distanz_weniger2km_alter_3064,ch,21.5434538345549
2020-05-06,tages_distanz_weniger2km_alter_6579,ch,27.3600589995611
2020-05-06,total,ch,10.2883284227939
2020-05-06,total,rural,13.5107035772022
2020-05-06,total,urban,8.3225329113397
2020-05-06,total,zh,9.11877855853825
2020-05-06,weiblich,ch,9.08275479101701
2020-05-07,alter_1529,ch,12.4314874186982
2020-05-07,alter_3064,ch,12.544244868392
2020-05-07,alter_6579,ch,12.3688003000337
2020-05-07,erwerbstaetig,ch,13.2983132754509
2020-05-07,in_ausbildung,ch,10.0074184797228
2020-05-07,maennlich,ch,15.126248179163
2020-05-07,nicht_erwerbstaetig,ch,10.8617839707723
2020-05-07,tages_distanz_10-20km,ch,16.4992480711809
2020-05-07,tages_distanz_10-20km_alter_1529,ch,15.1022123289191
2020-05-07,tages_distanz_10-20km_alter_3064,ch,16.7889930321467
2020-05-07,tages_distanz_10-20km_alter_6579,ch,17.398622399723
2020-05-07,tages_distanz_100pluskm,ch,6.25701987786944
2020-05-07,tages_distanz_100pluskm_alter_1529,ch,6.88271891205603
2020-05-07,tages_distanz_100pluskm_alter_3064,ch,6.27404768403046
2020-05-07,tages_distanz_100pluskm_alter_6579,ch,5.14437778217325
2020-05-07,tages_distanz_2-10km,ch,24.9294794721514
2020-05-07,tages_distanz_2-10km_alter_1529,ch,25.1260796261555
2020-05-07,tages_distanz_2-10km_alter_3064,ch,24.7807455953071
2020-05-07,tages_distanz_2-10km_alter_6579,ch,25.3249447781405
2020-05-07,tages_distanz_20-50km,ch,20.9104029275163
2020-05-07,tages_distanz_20-50km_alter_1529,ch,20.6501403703096
2020-05-07,tages_distanz_20-50km_alter_3064,ch,20.8240617352151
2020-05-07,tages_distanz_20-50km_alter_6579,ch,21.7564623304231
2020-05-07,tages_distanz_50-100km,ch,11.8267100539561
2020-05-07,tages_distanz_50-100km_alter_1529,ch,11.2439992052464
2020-05-07,tages_distanz_50-100km_alter_3064,ch,12.0410363315606
2020-05-07,tages_distanz_50-100km_alter_6579,ch,11.7498632237183
2020-05-07,tages_distanz_weniger2km,ch,19.5771395973257
2020-05-07,tages_distanz_weniger2km_alter_1529,ch,20.9948495573134
2020-05-07,tages_distanz_weniger2km_alter_3064,ch,19.29111562174
2020-05-07,tages_distanz_weniger2km_alter_6579,ch,18.6257294858218
2020-05-07,total,ch,12.4925570844834
2020-05-07,total,rural,17.2175030624407
2020-05-07,total,urban,10.0537420954013
2020-05-07,total,zh,13.2372020089973
2020-05-07,weiblich,ch,10.9482509939799
2020-05-08,alter_1529,ch,13.3552107099913
2020-05-08,alter_3064,ch,14.4736197431654
2020-05-08,alter_6579,ch,9.04297822568001
2020-05-08,erwerbstaetig,ch,14.711352050687
2020-05-08,in_ausbildung,ch,11.1285365089047
2020-05-08,maennlich,ch,14.7352872626996
2020-05-08,nicht_erwerbstaetig,ch,8.79342800568955
2020-05-08,tages_distanz_10-20km,ch,16.1948897354544
2020-05-08,tages_distanz_10-20km_alter_1529,ch,16.7299161450878
2020-05-08,tages_distanz_10-20km_alter_3064,ch,15.8725876530346
2020-05-08,tages_distanz_10-20km_alter_6579,ch,16.8582755517885
2020-05-08,tages_distanz_100pluskm,ch,5.5389913384169
2020-05-08,tages_distanz_100pluskm_alter_1529,ch,6.61367363682569
2020-05-08,tages_distanz_100pluskm_alter_3064,ch,5.94212119721025
2020-05-08,tages_distanz_100pluskm_alter_6579,ch,1.87815690300007
2020-05-08,tages_distanz_2-10km,ch,25.064808231469
2020-05-08,tages_distanz_2-10km_alter_1529,ch,24.597232673863
2020-05-08,tages_distanz_2-10km_alter_3064,ch,24.3089057129017
2020-05-08,tages_distanz_2-10km_alter_6579,ch,29.4168435073438
2020-05-08,tages_distanz_20-50km,ch,22.0322430245733
2020-05-08,tages_distanz_20-50km_alter_1529,ch,19.6746366124075
2020-05-08,tages_distanz_20-50km_alter_3064,ch,23.4429299490553
2020-05-08,tages_distanz_20-50km_alter_6579,ch,19.1543860163738
2020-05-08,tages_distanz_50-100km,ch,12.1371501985626
2020-05-08,tages_distanz_50-100km_alter_1529,ch,13.2569588759704
2020-05-08,tages_distanz_50-100km_alter_3064,ch,12.4033959397838
2020-05-08,tages_distanz_50-100km_alter_6579,ch,9.05369373061229
2020-05-08,tages_distanz_weniger2km,ch,19.0319174715238
2020-05-08,tages_distanz_weniger2km_alter_1529,ch,19.1275820558456
2020-05-08,tages_distanz_weniger2km_alter_3064,ch,18.0300595480143
2020-05-08,tages_distanz_weniger2km_alter_6579,ch,23.6386442908816
2020-05-08,total,ch,13.231726375726
2020-05-08,total,rural,17.3829298081887
2020-05-08,total,urban,10.6799144374413
2020-05-08,total,zh,11.1208826888079
2020-05-08,weiblich,ch,11.6759103718733
2020-05-09,alter_1529,ch,15.7874623069154
2020-05-09,alter_3064,ch,11.9523666463945
2020-05-09,alter_6579,ch,7.10297420188539
2020-05-09,erwerbstaetig,ch,13.1820826101894
2020-05-09,in_ausbildung,ch,11.8893058102777
2020-05-09,maennlich,ch,12.5929956141645
2020-05-09,nicht_erwerbstaetig,ch,6.80641280795965
2020-05-09,tages_distanz_10-20km,ch,15.5036257934685
2020-05-09,tages_distanz_10-20km_alter_1529,ch,13.3270977950928
2020-05-09,tages_distanz_10-20km_alter_3064,ch,15.8737308299365
2020-05-09,tages_distanz_10-20km_alter_6579,ch,17.2936594456527
2020-05-09,tages_distanz_100pluskm,ch,4.82397606333839
2020-05-09,tages_distanz_100pluskm_alter_1529,ch,4.90429050001254
2020-05-09,tages_distanz_100pluskm_alter_3064,ch,5.35931490652437
2020-05-09,tages_distanz_100pluskm_alter_6579,ch,2.11297487458522
2020-05-09,tages_distanz_2-10km,ch,23.6802084011119
2020-05-09,tages_distanz_2-10km_alter_1529,ch,20.1694468069102
2020-05-09,tages_distanz_2-10km_alter_3064,ch,23.3613954970377
2020-05-09,tages_distanz_2-10km_alter_6579,ch,30.979667065758
2020-05-09,tages_distanz_20-50km,ch,20.5308864564808
2020-05-09,tages_distanz_20-50km_alter_1529,ch,23.647213560929
2020-05-09,tages_distanz_20-50km_alter_3064,ch,20.530425532282
2020-05-09,tages_distanz_20-50km_alter_6579,ch,15.4171512991188
2020-05-09,tages_distanz_50-100km,ch,12.6426634536983
2020-05-09,tages_distanz_50-100km_alter_1529,ch,17.1088960502365
2020-05-09,tages_distanz_50-100km_alter_3064,ch,12.0155114394547
2020-05-09,tages_distanz_50-100km_alter_6579,ch,8.33210803908198
2020-05-09,tages_distanz_weniger2km,ch,22.8186398319021
2020-05-09,tages_distanz_weniger2km_alter_1529,ch,20.8430552868189
2020-05-09,tages_distanz_weniger2km_alter_3064,ch,22.8596217947648
2020-05-09,tages_distanz_weniger2km_alter_6579,ch,25.8644392758033
2020-05-09,total,ch,11.9996837540287
2020-05-09,total,rural,14.8415213007422
2020-05-09,total,urban,10.3085678361357
2020-05-09,total,zh,10.6904977369727
2020-05-09,weiblich,ch,10.8137231853298
2020-05-10,alter_1529,ch,13.6113095895248
2020-05-10,alter_3064,ch,8.17854371269768
2020-05-10,alter_6579,ch,4.80754088299546
2020-05-10,erwerbstaetig,ch,9.74567983552461
2020-05-10,in_ausbildung,ch,9.58032961092716
2020-05-10,maennlich,ch,9.33450561474407
2020-05-10,nicht_erwerbstaetig,ch,4.59308069356165
2020-05-10,tages_distanz_10-20km,ch,14.2886130169349
2020-05-10,tages_distanz_10-20km_alter_1529,ch,13.3508085170433
2020-05-10,tages_distanz_10-20km_alter_3064,ch,14.4733149303058
2020-05-10,tages_distanz_10-20km_alter_6579,ch,14.9287074878137
2020-05-10,tages_distanz_100pluskm,ch,7.24232504104499
2020-05-10,tages_distanz_100pluskm_alter_1529,ch,7.59607762695399
2020-05-10,tages_distanz_100pluskm_alter_3064,ch,7.66510502229566
2020-05-10,tages_distanz_100pluskm_alter_6579,ch,4.6875368087475
2020-05-10,tages_distanz_2-10km,ch,22.1535958525143
2020-05-10,tages_distanz_2-10km_alter_1529,ch,18.8466756605644
2020-05-10,tages_distanz_2-10km_alter_3064,ch,22.1746653048458
2020-05-10,tages_distanz_2-10km_alter_6579,ch,27.371294527992
2020-05-10,tages_distanz_20-50km,ch,16.0961416440318
2020-05-10,tages_distanz_20-50km_alter_1529,ch,22.4283613913068
2020-05-10,tages_distanz_20-50km_alter_3064,ch,15.0462243926039
2020-05-10,tages_distanz_20-50km_alter_6579,ch,10.8476431632807
2020-05-10,tages_distanz_50-100km,ch,9.60651726122429
2020-05-10,tages_distanz_50-100km_alter_1529,ch,11.6346305706296
2020-05-10,tages_distanz_50-100km_alter_3064,ch,9.69866642379073
2020-05-10,tages_distanz_50-100km_alter_6579,ch,5.91295583455944
2020-05-10,tages_distanz_weniger2km,ch,30.6128071842497
2020-05-10,tages_distanz_weniger2km_alter_1529,ch,26.1434462335019
2020-05-10,tages_distanz_weniger2km_alter_3064,ch,30.9420239261582
2020-05-10,tages_distanz_weniger2km_alter_6579,ch,36.2518621776067
2020-05-10,total,ch,8.70355851491498
2020-05-10,total,rural,9.60529230915467
2020-05-10,total,urban,8.07512846362581
2020-05-10,total,zh,8.81665300768641
2020-05-10,weiblich,ch,7.97329713972464
2020-05-11,alter_1529,ch,10.7194646640858
2020-05-11,alter_3064,ch,12.8373783091346
2020-05-11,alter_6579,ch,6.32844563639007
2020-05-11,erwerbstaetig,ch,13.7830430772922
2020-05-11,in_ausbildung,ch,6.87531781168141
2020-05-11,maennlich,ch,12.4080918824299
2020-05-11,nicht_erwerbstaetig,ch,5.81507078023361
2020-05-11,tages_distanz_10-20km,ch,15.9796046178022
2020-05-11,tages_distanz_10-20km_alter_1529,ch,14.5790618721341
2020-05-11,tages_distanz_10-20km_alter_3064,ch,16.2024292636732
2020-05-11,tages_distanz_10-20km_alter_6579,ch,17.2090831411517
2020-05-11,tages_distanz_100pluskm,ch,4.3864839335966
2020-05-11,tages_distanz_100pluskm_alter_1529,ch,5.01021614813723
2020-05-11,tages_distanz_100pluskm_alter_3064,ch,4.81664520034075
2020-05-11,tages_distanz_100pluskm_alter_6579,ch,1.27679251212911
2020-05-11,tages_distanz_2-10km,ch,23.4568833953019
2020-05-11,tages_distanz_2-10km_alter_1529,ch,21.6229922767207
2020-05-11,tages_distanz_2-10km_alter_3064,ch,21.5584113144212
2020-05-11,tages_distanz_2-10km_alter_6579,ch,35.6669913187542
2020-05-11,tages_distanz_20-50km,ch,20.3210359220398
2020-05-11,tages_distanz_20-50km_alter_1529,ch,20.8156973898159
2020-05-11,tages_distanz_20-50km_alter_3064,ch,21.6902595803779
2020-05-11,tages_distanz_20-50km_alter_6579,ch,12.8792126871329
2020-05-11,tages_distanz_50-100km,ch,11.6068207322763
2020-05-11,tages_distanz_50-100km_alter_1529,ch,11.0547049817616
2020-05-11,tages_distanz_50-100km_alter_3064,ch,12.5118396478528
2020-05-11,tages_distanz_50-100km_alter_6579,ch,8.13656790195651
2020-05-11,tages_distanz_weniger2km,ch,24.2491713989832
2020-05-11,tages_distanz_weniger2km_alter_1529,ch,26.9173273314305
2020-05-11,tages_distanz_weniger2km_alter_3064,ch,23.2204149933342
2020-05-11,tages_distanz_weniger2km_alter_6579,ch,24.8313524388756
2020-05-11,total,ch,11.0858038689256
2020-05-11,total,rural,15.9256985135329
2020-05-11,total,urban,8.72748953078119
2020-05-11,total,zh,9.30165753750886
2020-05-11,weiblich,ch,10.20012533088
2020-05-12,alter_1529,ch,13.2242915190906
2020-05-12,alter_3064,ch,13.1476887351593
2020-05-12,alter_6579,ch,7.13930108400793
2020-05-12,erwerbstaetig,ch,14.5056875216337
2020-05-12,in_ausbildung,ch,6.80107594336778
2020-05-12,maennlich,ch,14.402550101956
2020-05-12,nicht_erwerbstaetig,ch,6.90492251291863
2020-05-12,tages_distanz_10-20km,ch,15.7369643284021
2020-05-12,tages_distanz_10-20km_alter_1529,ch,14.6811819869623
2020-05-12,tages_distanz_10-20km_alter_3064,ch,15.9238082797215
2020-05-12,tages_distanz_10-20km_alter_6579,ch,16.5590886290602
2020-05-12,tages_distanz_100pluskm,ch,5.18567029559798
2020-05-12,tages_distanz_100pluskm_alter_1529,ch,6.01082371227064
2020-05-12,tages_distanz_100pluskm_alter_3064,ch,5.29258317702039
2020-05-12,tages_distanz_100pluskm_alter_6579,ch,3.34941929747629
2020-05-12,tages_distanz_2-10km,ch,25.3387467262768
2020-05-12,tages_distanz_2-10km_alter_1529,ch,22.3903564466457
2020-05-12,tages_distanz_2-10km_alter_3064,ch,25.5483697175687
2020-05-12,tages_distanz_2-10km_alter_6579,ch,29.1078025884952
2020-05-12,tages_distanz_20-50km,ch,21.0272508776288
2020-05-12,tages_distanz_20-50km_alter_1529,ch,19.7041466218693
2020-05-12,tages_distanz_20-50km_alter_3064,ch,22.5164253189309
2020-05-12,tages_distanz_20-50km_alter_6579,ch,16.1346827589954
