time,availability,geo,value
2019-02-05,tot,lu,5046
2019-02-05,tot,ne,4963
2019-02-05,tot,nw,360
2019-02-05,tot,ow,252
2019-02-05,tot,sg,7817
2019-02-05,tot,sh,1704
2019-02-05,tot,so,4145
2019-02-05,tot,sz,1802
2019-02-05,tot,tg,4104
2019-02-05,tot,ti,9400
2019-02-05,tot,tot,158334
2019-02-05,tot,ur,315
2019-02-05,tot,vd,21788
2019-02-05,tot,vs,9831
2019-02-05,tot,zg,2240
2019-02-05,tot,zh,27459
2019-02-07,immediate,ag,5945
2019-02-07,immediate,ai,92
2019-02-07,immediate,ar,219
2019-02-07,immediate,be,5843
2019-02-07,immediate,bl,2202
2019-02-07,immediate,bs,2439
2019-02-07,immediate,fr,3813
2019-02-07,immediate,ge,8934
2019-02-07,immediate,gl,229
2019-02-07,immediate,gr,1426
2019-02-07,immediate,ju,972
2019-02-07,immediate,lu,2245
2019-02-07,immediate,ne,3300
2019-02-07,immediate,nw,106
2019-02-07,immediate,ow,77
2019-02-07,immediate,sg,2541
2019-02-07,immediate,sh,1003
2019-02-07,immediate,so,1819
2019-02-07,immediate,sz,738
2019-02-07,immediate,tg,1496
2019-02-07,immediate,ti,5092
2019-02-07,immediate,tot,86305
2019-02-07,immediate,ur,235
2019-02-07,immediate,vd,11605
2019-02-07,immediate,vs,6804
2019-02-07,immediate,zg,656
2019-02-07,immediate,zh,16290
2019-02-07,tot,ag,11685
2019-02-07,tot,ai,127
2019-02-07,tot,ar,663
2019-02-07,tot,be,11570
2019-02-07,tot,bl,4248
2019-02-07,tot,bs,3780
2019-02-07,tot,fr,6902
2019-02-07,tot,ge,13254
2019-02-07,tot,gl,491
2019-02-07,tot,gr,2491
2019-02-07,tot,ju,1793
2019-02-07,tot,lu,5073
2019-02-07,tot,ne,4962
2019-02-07,tot,nw,351
2019-02-07,tot,ow,260
2019-02-07,tot,sg,7869
2019-02-07,tot,sh,1700
2019-02-07,tot,so,4123
2019-02-07,tot,sz,1805
2019-02-07,tot,tg,4132
2019-02-07,tot,ti,9439
2019-02-07,tot,tot,158596
2019-02-07,tot,ur,319
2019-02-07,tot,vd,21853
2019-02-07,tot,vs,9718
2019-02-07,tot,zg,2212
2019-02-07,tot,zh,27460
2019-02-08,immediate,ag,5946
2019-02-08,immediate,ai,92
2019-02-08,immediate,ar,221
2019-02-08,immediate,be,5853
2019-02-08,immediate,bl,2203
2019-02-08,immediate,bs,2431
2019-02-08,immediate,fr,3827
2019-02-08,immediate,ge,8934
2019-02-08,immediate,gl,229
2019-02-08,immediate,gr,1426
2019-02-08,immediate,ju,973
2019-02-08,immediate,lu,2235
2019-02-08,immediate,ne,3298
2019-02-08,immediate,nw,106
2019-02-08,immediate,ow,80
2019-02-08,immediate,sg,2541
2019-02-08,immediate,sh,1006
2019-02-08,immediate,so,1828
2019-02-08,immediate,sz,742
2019-02-08,immediate,tg,1509
2019-02-08,immediate,ti,5097
2019-02-08,immediate,tot,86369
2019-02-08,immediate,ur,237
2019-02-08,immediate,vd,11613
2019-02-08,immediate,vs,6778
2019-02-08,immediate,zg,656
2019-02-08,immediate,zh,16320
2019-02-08,tot,ag,11673
2019-02-08,tot,ai,127
2019-02-08,tot,ar,663
2019-02-08,tot,be,11591
2019-02-08,tot,bl,4252
2019-02-08,tot,bs,3770
2019-02-08,tot,fr,6934
2019-02-08,tot,ge,13253
2019-02-08,tot,gl,495
2019-02-08,tot,gr,2494
2019-02-08,tot,ju,1798
2019-02-08,tot,lu,5048
2019-02-08,tot,ne,4969
2019-02-08,tot,nw,350
2019-02-08,tot,ow,261
2019-02-08,tot,sg,7853
2019-02-08,tot,sh,1702
2019-02-08,tot,so,4132
2019-02-08,tot,sz,1812
2019-02-08,tot,tg,4148
2019-02-08,tot,ti,9440
2019-02-08,tot,tot,158713
2019-02-08,tot,ur,322
2019-02-08,tot,vd,21912
2019-02-08,tot,vs,9680
2019-02-08,tot,zg,2213
2019-02-08,tot,zh,27499
2019-02-09,immediate,ag,5940
2019-02-09,immediate,ai,92
2019-02-09,immediate,ar,223
2019-02-09,immediate,be,5853
2019-02-09,immediate,bl,2197
2019-02-09,immediate,bs,2438
2019-02-09,immediate,fr,3824
2019-02-09,immediate,ge,8941
2019-02-09,immediate,gl,227
2019-02-09,immediate,gr,1422
2019-02-09,immediate,ju,970
2019-02-09,immediate,lu,2232
2019-02-09,immediate,ne,3300
2019-02-09,immediate,nw,108
2019-02-09,immediate,ow,82
2019-02-09,immediate,sg,2540
2019-02-09,immediate,sh,1007
2019-02-09,immediate,so,1821
2019-02-09,immediate,sz,742
2019-02-09,immediate,tg,1514
2019-02-09,immediate,ti,5116
2019-02-09,immediate,tot,86352
2019-02-09,immediate,ur,238
2019-02-09,immediate,vd,11606
2019-02-09,immediate,vs,6745
2019-02-09,immediate,zg,653
2019-02-09,immediate,zh,16331
2019-02-09,tot,ag,11675
2019-02-09,tot,ai,127
2019-02-09,tot,ar,664
2019-02-09,tot,be,11592
2019-02-09,tot,bl,4255
2019-02-09,tot,bs,3783
2019-02-09,tot,fr,6925
2019-02-09,tot,ge,13274
2019-02-09,tot,gl,493
2019-02-09,tot,gr,2480
2019-02-09,tot,ju,1793
2019-02-09,tot,lu,5038
2019-02-09,tot,ne,4980
2019-02-09,tot,nw,352
2019-02-09,tot,ow,265
2019-02-09,tot,sg,7861
2019-02-09,tot,sh,1704
2019-02-09,tot,so,4134
2019-02-09,tot,sz,1808
2019-02-09,tot,tg,4150
2019-02-09,tot,ti,9462
2019-02-09,tot,tot,158768
2019-02-09,tot,ur,323
2019-02-09,tot,vd,21918
2019-02-09,tot,vs,9640
2019-02-09,tot,zg,2215
2019-02-09,tot,zh,27533
2019-02-10,immediate,ag,5939
2019-02-10,immediate,ai,92
2019-02-10,immediate,ar,223
2019-02-10,immediate,be,5849
2019-02-10,immediate,bl,2202
2019-02-10,immediate,bs,2436
2019-02-10,immediate,fr,3824
2019-02-10,immediate,ge,8948
2019-02-10,immediate,gl,227
2019-02-10,immediate,gr,1421
2019-02-10,immediate,ju,970
2019-02-10,immediate,lu,2232
2019-02-10,immediate,ne,3306
2019-02-10,immediate,nw,108
2019-02-10,immediate,ow,82
2019-02-10,immediate,sg,2536
2019-02-10,immediate,sh,1004
2019-02-10,immediate,so,1830
2019-02-10,immediate,sz,743
2019-02-10,immediate,tg,1511
2019-02-10,immediate,ti,5113
2019-02-10,immediate,tot,86433
2019-02-10,immediate,ur,237
2019-02-10,immediate,vd,11605
2019-02-10,immediate,vs,6771
2019-02-10,immediate,zg,658
2019-02-10,immediate,zh,16375
2019-02-10,tot,ag,11672
2019-02-10,tot,ai,127
2019-02-10,tot,ar,664
2019-02-10,tot,be,11582
2019-02-10,tot,bl,4264
2019-02-10,tot,bs,3781
2019-02-10,tot,fr,6925
2019-02-10,tot,ge,13284
2019-02-10,tot,gl,493
2019-02-10,tot,gr,2479
2019-02-10,tot,ju,1793
2019-02-10,tot,lu,5038
2019-02-10,tot,ne,4990
2019-02-10,tot,nw,351
2019-02-10,tot,ow,265
2019-02-10,tot,sg,7856
2019-02-10,tot,sh,1701
2019-02-10,tot,so,4143
2019-02-10,tot,sz,1815
2019-02-10,tot,tg,4148
2019-02-10,tot,ti,9452
2019-02-10,tot,tot,158876
2019-02-10,tot,ur,322
2019-02-10,tot,vd,21913
2019-02-10,tot,vs,9672
2019-02-10,tot,zg,2230
2019-02-10,tot,zh,27590
2019-02-11,immediate,ag,5939
2019-02-11,immediate,ai,92
2019-02-11,immediate,ar,223
2019-02-11,immediate,be,5849
2019-02-11,immediate,bl,2202
2019-02-11,immediate,bs,2436
2019-02-11,immediate,fr,3824
2019-02-11,immediate,ge,8946
2019-02-11,immediate,gl,227
2019-02-11,immediate,gr,1421
2019-02-11,immediate,ju,970
2019-02-11,immediate,lu,2232
2019-02-11,immediate,ne,3304
2019-02-11,immediate,nw,107
2019-02-11,immediate,ow,82
2019-02-11,immediate,sg,2535
2019-02-11,immediate,sh,1004
2019-02-11,immediate,so,1830
2019-02-11,immediate,sz,743
2019-02-11,immediate,tg,1511
2019-02-11,immediate,ti,5111
2019-02-11,immediate,tot,86407
2019-02-11,immediate,ur,237
2019-02-11,immediate,vd,11597
2019-02-11,immediate,vs,6766
2019-02-11,immediate,zg,658
2019-02-11,immediate,zh,16370
2019-02-11,tot,ag,11672
2019-02-11,tot,ai,127
2019-02-11,tot,ar,664
2019-02-11,tot,be,11581
2019-02-11,tot,bl,4264
2019-02-11,tot,bs,3781
2019-02-11,tot,fr,6923
2019-02-11,tot,ge,13282
2019-02-11,tot,gl,493
2019-02-11,tot,gr,2479
2019-02-11,tot,ju,1793
2019-02-11,tot,lu,5038
2019-02-11,tot,ne,4988
2019-02-11,tot,nw,350
2019-02-11,tot,ow,265
2019-02-11,tot,sg,7854
2019-02-11,tot,sh,1701
2019-02-11,tot,so,4142
2019-02-11,tot,sz,1815
2019-02-11,tot,tg,4147
2019-02-11,tot,ti,9450
2019-02-11,tot,tot,158830
2019-02-11,tot,ur,322
2019-02-11,tot,vd,21892
2019-02-11,tot,vs,9667
2019-02-11,tot,zg,2230
2019-02-11,tot,zh,27584
2019-02-12,immediate,ag,5928
2019-02-12,immediate,ai,92
2019-02-12,immediate,ar,225
2019-02-12,immediate,be,5850
2019-02-12,immediate,bl,2206
2019-02-12,immediate,bs,2425
2019-02-12,immediate,fr,3839
2019-02-12,immediate,ge,8914
2019-02-12,immediate,gl,228
2019-02-12,immediate,gr,1420
2019-02-12,immediate,ju,974
2019-02-12,immediate,lu,2240
2019-02-12,immediate,ne,3290
2019-02-12,immediate,nw,107
2019-02-12,immediate,ow,82
2019-02-12,immediate,sg,2539
2019-02-12,immediate,sh,994
2019-02-12,immediate,so,1833
2019-02-12,immediate,sz,736
2019-02-12,immediate,tg,1525
2019-02-12,immediate,ti,5113
2019-02-12,immediate,tot,86225
2019-02-12,immediate,ur,240
2019-02-12,immediate,vd,11589
2019-02-12,immediate,vs,6706
2019-02-12,immediate,zg,652
2019-02-12,immediate,zh,16288
2019-02-12,tot,ag,11673
2019-02-12,tot,ai,127
2019-02-12,tot,ar,671
2019-02-12,tot,be,11565
2019-02-12,tot,bl,4274
2019-02-12,tot,bs,3774
2019-02-12,tot,fr,6948
2019-02-12,tot,ge,13254
2019-02-12,tot,gl,494
2019-02-12,tot,gr,2479
2019-02-12,tot,ju,1799
2019-02-12,tot,lu,5044
2019-02-12,tot,ne,4971
2019-02-12,tot,nw,352
2019-02-12,tot,ow,265
2019-02-12,tot,sg,7880
2019-02-12,tot,sh,1689
2019-02-12,tot,so,4156
2019-02-12,tot,sz,1801
2019-02-12,tot,tg,4159
2019-02-12,tot,ti,9467
2019-02-12,tot,tot,158661
2019-02-12,tot,ur,325
2019-02-12,tot,vd,21880
2019-02-12,tot,vs,9590
2019-02-12,tot,zg,2221
2019-02-12,tot,zh,27480
2019-02-15,immediate,ag,5972
2019-02-15,immediate,ai,92
2019-02-15,immediate,ar,226
2019-02-15,immediate,be,5894
2019-02-15,immediate,bl,2228
2019-02-15,immediate,bs,2421
2019-02-15,immediate,fr,3889
2019-02-15,immediate,ge,8909
2019-02-15,immediate,gl,238
2019-02-15,immediate,gr,1423
2019-02-15,immediate,ju,977
2019-02-15,immediate,lu,2274
2019-02-15,immediate,ne,3294
2019-02-15,immediate,nw,106
2019-02-15,immediate,ow,82
2019-02-15,immediate,sg,2569
2019-02-15,immediate,sh,992
2019-02-15,immediate,so,1835
2019-02-15,immediate,sz,734
2019-02-15,immediate,tg,1528
2019-02-15,immediate,ti,5114
2019-02-15,immediate,tot,86491
2019-02-15,immediate,ur,240
2019-02-15,immediate,vd,11668
2019-02-15,immediate,vs,6649
2019-02-15,immediate,zg,652
2019-02-15,immediate,zh,16286
2019-02-15,tot,ag,11786
2019-02-15,tot,ai,127
2019-02-15,tot,ar,677
2019-02-15,tot,be,11610
2019-02-15,tot,bl,4293
2019-02-15,tot,bs,3771
2019-02-15,tot,fr,7024
2019-02-15,tot,ge,13284
2019-02-15,tot,gl,510
2019-02-15,tot,gr,2487
2019-02-15,tot,ju,1804
2019-02-15,tot,lu,5110
2019-02-15,tot,ne,4992
2019-02-15,tot,nw,349
2019-02-15,tot,ow,266
2019-02-15,tot,sg,7956
2019-02-15,tot,sh,1683
2019-02-15,tot,so,4165
2019-02-15,tot,sz,1792
2019-02-15,tot,tg,4190
2019-02-15,tot,ti,9485
2019-02-15,tot,tot,159261
2019-02-15,tot,ur,326
2019-02-15,tot,vd,21975
2019-02-15,tot,vs,9512
2019-02-15,tot,zg,2219
2019-02-15,tot,zh,27534
2019-02-16,immediate,ag,5985
2019-02-16,immediate,ai,92
2019-02-16,immediate,ar,225
2019-02-16,immediate,be,5890
2019-02-16,immediate,bl,2231
2019-02-16,immediate,bs,2438
2019-02-16,immediate,fr,3906
2019-02-16,immediate,ge,8910
2019-02-16,immediate,gl,238
2019-02-16,immediate,gr,1423
2019-02-16,immediate,ju,977
2019-02-16,immediate,lu,2267
2019-02-16,immediate,ne,3292
2019-02-16,immediate,nw,105
2019-02-16,immediate,ow,82
2019-02-16,immediate,sg,2560
2019-02-16,immediate,sh,985
2019-02-16,immediate,so,1839
2019-02-16,immediate,sz,737
2019-02-16,immediate,tg,1526
2019-02-16,immediate,ti,5121
2019-02-16,immediate,tot,86483
2019-02-16,immediate,ur,240
2019-02-16,immediate,vd,11671
2019-02-16,immediate,vs,6618
2019-02-16,immediate,zg,653
2019-02-16,immediate,zh,16272
2019-02-16,tot,ag,11803
2019-02-16,tot,ai,127
2019-02-16,tot,ar,678
2019-02-16,tot,be,11602
2019-02-16,tot,bl,4290
2019-02-16,tot,bs,3793
2019-02-16,tot,fr,7031
2019-02-16,tot,ge,13287
2019-02-16,tot,gl,513
2019-02-16,tot,gr,2489
2019-02-16,tot,ju,1798
2019-02-16,tot,lu,5108
2019-02-16,tot,ne,4994
2019-02-16,tot,nw,349
2019-02-16,tot,ow,266
2019-02-16,tot,sg,7943
2019-02-16,tot,sh,1670
2019-02-16,tot,so,4169
2019-02-16,tot,sz,1803
2019-02-16,tot,tg,4197
2019-02-16,tot,ti,9492
2019-02-16,tot,tot,159263
2019-02-16,tot,ur,326
2019-02-16,tot,vd,21964
2019-02-16,tot,vs,9474
2019-02-16,tot,zg,2225
2019-02-16,tot,zh,27537
2019-02-17,immediate,ag,5984
2019-02-17,immediate,ai,92
2019-02-17,immediate,ar,224
2019-02-17,immediate,be,5883
2019-02-17,immediate,bl,2235
2019-02-17,immediate,bs,2437
2019-02-17,immediate,fr,3906
2019-02-17,immediate,ge,8920
2019-02-17,immediate,gl,238
2019-02-17,immediate,gr,1422
2019-02-17,immediate,ju,977
2019-02-17,immediate,lu,2264
2019-02-17,immediate,ne,3292
2019-02-17,immediate,nw,105
2019-02-17,immediate,ow,81
2019-02-17,immediate,sg,2556
2019-02-17,immediate,sh,985
2019-02-17,immediate,so,1841
2019-02-17,immediate,sz,735
2019-02-17,immediate,tg,1524
2019-02-17,immediate,ti,5111
2019-02-17,immediate,tot,86480
2019-02-17,immediate,ur,239
2019-02-17,immediate,vd,11667
2019-02-17,immediate,vs,6623
2019-02-17,immediate,zg,652
2019-02-17,immediate,zh,16285
2019-02-17,tot,ag,11796
2019-02-17,tot,ai,127
2019-02-17,tot,ar,677
2019-02-17,tot,be,11587
2019-02-17,tot,bl,4292
2019-02-17,tot,bs,3789
2019-02-17,tot,fr,7031
2019-02-17,tot,ge,13306
2019-02-17,tot,gl,513
2019-02-17,tot,gr,2487
2019-02-17,tot,ju,1798
2019-02-17,tot,lu,5105
2019-02-17,tot,ne,4992
2019-02-17,tot,nw,349
2019-02-17,tot,ow,264
2019-02-17,tot,sg,7930
2019-02-17,tot,sh,1670
2019-02-17,tot,so,4168
2019-02-17,tot,sz,1796
2019-02-17,tot,tg,4193
2019-02-17,tot,ti,9476
2019-02-17,tot,tot,159241
2019-02-17,tot,ur,325
2019-02-17,tot,vd,21956
2019-02-17,tot,vs,9478
2019-02-17,tot,zg,2234
2019-02-17,tot,zh,27564
2019-02-18,immediate,ag,5982
2019-02-18,immediate,ai,92
2019-02-18,immediate,ar,224
2019-02-18,immediate,be,5882
2019-02-18,immediate,bl,2235
2019-02-18,immediate,bs,2436
2019-02-18,immediate,fr,3906
2019-02-18,immediate,ge,8920
2019-02-18,immediate,gl,238
2019-02-18,immediate,gr,1422
2019-02-18,immediate,ju,977
2019-02-18,immediate,lu,2264
2019-02-18,immediate,ne,3291
2019-02-18,immediate,nw,105
2019-02-18,immediate,ow,81
2019-02-18,immediate,sg,2555
2019-02-18,immediate,sh,985
2019-02-18,immediate,so,1841
2019-02-18,immediate,sz,735
2019-02-18,immediate,tg,1524
2019-02-18,immediate,ti,5110
2019-02-18,immediate,tot,86453
2019-02-18,immediate,ur,239
2019-02-18,immediate,vd,11661
2019-02-18,immediate,vs,6621
2019-02-18,immediate,zg,651
2019-02-18,immediate,zh,16274
2019-02-18,tot,ag,11791
2019-02-18,tot,ai,127
2019-02-18,tot,ar,677
2019-02-18,tot,be,11585
2019-02-18,tot,bl,4292
2019-02-18,tot,bs,3788
2019-02-18,tot,fr,7031
2019-02-18,tot,ge,13306
2019-02-18,tot,gl,513
2019-02-18,tot,gr,2487
2019-02-18,tot,ju,1798
2019-02-18,tot,lu,5105
2019-02-18,tot,ne,4991
2019-02-18,tot,nw,349
2019-02-18,tot,ow,264
2019-02-18,tot,sg,7928
2019-02-18,tot,sh,1670
2019-02-18,tot,so,4167
2019-02-18,tot,sz,1796
2019-02-18,tot,tg,4192
2019-02-18,tot,ti,9473
2019-02-18,tot,tot,159186
2019-02-18,tot,ur,325
2019-02-18,tot,vd,21935
2019-02-18,tot,vs,9475
2019-02-18,tot,zg,2232
2019-02-18,tot,zh,27551
2019-02-19,immediate,ag,6007
2019-02-19,immediate,ai,91
2019-02-19,immediate,ar,226
2019-02-19,immediate,be,5878
2019-02-19,immediate,bl,2228
2019-02-19,immediate,bs,2434
2019-02-19,immediate,fr,3896
2019-02-19,immediate,ge,8893
2019-02-19,immediate,gl,240
2019-02-19,immediate,gr,1421
2019-02-19,immediate,ju,978
2019-02-19,immediate,lu,2258
2019-02-19,immediate,ne,3267
2019-02-19,immediate,nw,106
2019-02-19,immediate,ow,82
2019-02-19,immediate,sg,2561
2019-02-19,immediate,sh,984
2019-02-19,immediate,so,1836
2019-02-19,immediate,sz,733
2019-02-19,immediate,tg,1533
2019-02-19,immediate,ti,5103
2019-02-19,immediate,tot,86301
2019-02-19,immediate,ur,239
2019-02-19,immediate,vd,11657
2019-02-19,immediate,vs,6579
2019-02-19,immediate,zg,649
2019-02-19,immediate,zh,16210
2019-02-19,tot,ag,11854
2019-02-19,tot,ai,126
2019-02-19,tot,ar,681
2019-02-19,tot,be,11581
2019-02-19,tot,bl,4284
2019-02-19,tot,bs,3786
2019-02-19,tot,fr,7024
2019-02-19,tot,ge,13281
2019-02-19,tot,gl,517
2019-02-19,tot,gr,2488
2019-02-19,tot,ju,1802
2019-02-19,tot,lu,5102
2019-02-19,tot,ne,4963
2019-02-19,tot,nw,351
2019-02-19,tot,ow,266
2019-02-19,tot,sg,7958
2019-02-19,tot,sh,1668
2019-02-19,tot,so,4159
2019-02-19,tot,sz,1791
2019-02-19,tot,tg,4212
2019-02-19,tot,ti,9468
2019-02-19,tot,tot,159108
2019-02-19,tot,ur,325
2019-02-19,tot,vd,21941
2019-02-19,tot,vs,9427
2019-02-19,tot,zg,2226
2019-02-19,tot,zh,27479
2019-02-20,immediate,ag,6035
2019-02-20,immediate,ai,92
2019-02-20,immediate,ar,224
2019-02-20,immediate,be,5887
2019-02-20,immediate,bl,2243
2019-02-20,immediate,bs,2453
2019-02-20,immediate,fr,3906
2019-02-20,immediate,ge,8902
2019-02-20,immediate,gl,243
2019-02-20,immediate,gr,1414
2019-02-20,immediate,ju,976
2019-02-20,immediate,lu,2257
2019-02-20,immediate,ne,3250
2019-02-20,immediate,nw,106
2019-02-20,immediate,ow,86
2019-02-20,immediate,sg,2569
2019-02-20,immediate,sh,978
2019-02-20,immediate,so,1831
2019-02-20,immediate,sz,734
2019-02-20,immediate,tg,1546
2019-02-20,immediate,ti,5095
2019-02-20,immediate,tot,86382
2019-02-20,immediate,ur,238
2019-02-20,immediate,vd,11671
2019-02-20,immediate,vs,6552
2019-02-20,immediate,zg,647
2019-02-20,immediate,zh,16229
2019-02-20,tot,ag,11907
2019-02-20,tot,ai,127
2019-02-20,tot,ar,678
2019-02-20,tot,be,11582
2019-02-20,tot,bl,4308
2019-02-20,tot,bs,3824
2019-02-20,tot,fr,7040
2019-02-20,tot,ge,13285
2019-02-20,tot,gl,519
2019-02-20,tot,gr,2475
2019-02-20,tot,ju,1797
2019-02-20,tot,lu,5113
2019-02-20,tot,ne,4951
2019-02-20,tot,nw,350
2019-02-20,tot,ow,271
2019-02-20,tot,sg,7970
2019-02-20,tot,sh,1654
2019-02-20,tot,so,4168
2019-02-20,tot,sz,1793
2019-02-20,tot,tg,4237
2019-02-20,tot,ti,9460
2019-02-20,tot,tot,159295
2019-02-20,tot,ur,324
2019-02-20,tot,vd,21958
2019-02-20,tot,vs,9396
2019-02-20,tot,zg,2222
2019-02-20,tot,zh,27530
2019-02-21,immediate,ag,6068
2019-02-21,immediate,ai,93
2019-02-21,immediate,ar,228
2019-02-21,immediate,be,5895
2019-02-21,immediate,bl,2243
2019-02-21,immediate,bs,2451
2019-02-21,immediate,fr,3911
2019-02-21,immediate,ge,8900
2019-02-21,immediate,gl,244
2019-02-21,immediate,gr,1402
2019-02-21,immediate,ju,975
2019-02-21,immediate,lu,2250
2019-02-21,immediate,ne,3238
2019-02-21,immediate,nw,104
2019-02-21,immediate,ow,88
2019-02-21,immediate,sg,2577
2019-02-21,immediate,sh,978
2019-02-21,immediate,so,1826
2019-02-21,immediate,sz,728
2019-02-21,immediate,tg,1545
2019-02-21,immediate,ti,5099
2019-02-21,immediate,tot,86422
2019-02-21,immediate,ur,240
2019-02-21,immediate,vd,11692
2019-02-21,immediate,vs,6547
2019-02-21,immediate,zg,649
2019-02-21,immediate,zh,16231
2019-02-21,tot,ag,11977
2019-02-21,tot,ai,128
2019-02-21,tot,ar,683
2019-02-21,tot,be,11597
2019-02-21,tot,bl,4315
2019-02-21,tot,bs,3827
2019-02-21,tot,fr,7045
2019-02-21,tot,ge,13289
2019-02-21,tot,gl,520
2019-02-21,tot,gr,2459
2019-02-21,tot,ju,1800
2019-02-21,tot,lu,5112
2019-02-21,tot,ne,4958
2019-02-21,tot,nw,351
2019-02-21,tot,ow,272
2019-02-21,tot,sg,7983
2019-02-21,tot,sh,1653
2019-02-21,tot,so,4163
2019-02-21,tot,sz,1786
2019-02-21,tot,tg,4235
2019-02-21,tot,ti,9465
2019-02-21,tot,tot,159441
2019-02-21,tot,ur,327
2019-02-21,tot,vd,21980
2019-02-21,tot,vs,9395
2019-02-21,tot,zg,2225
2019-02-21,tot,zh,27538
2019-02-22,immediate,ag,6078
2019-02-22,immediate,ai,95
2019-02-22,immediate,ar,229
2019-02-22,immediate,be,5890
2019-02-22,immediate,bl,2244
2019-02-22,immediate,bs,2444
2019-02-22,immediate,fr,3927
2019-02-22,immediate,ge,8904
2019-02-22,immediate,gl,247
2019-02-22,immediate,gr,1404
2019-02-22,immediate,ju,975
2019-02-22,immediate,lu,2255
2019-02-22,immediate,ne,3243
2019-02-22,immediate,nw,103
2019-02-22,immediate,ow,88
2019-02-22,immediate,sg,2590
2019-02-22,immediate,sh,981
2019-02-22,immediate,so,1829
2019-02-22,immediate,sz,728
2019-02-22,immediate,tg,1538
2019-02-22,immediate,ti,5106
2019-02-22,immediate,tot,86482
2019-02-22,immediate,ur,242
2019-02-22,immediate,vd,11699
2019-02-22,immediate,vs,6534
2019-02-22,immediate,zg,649
2019-02-22,immediate,zh,16237
2019-02-22,tot,ag,11978
2019-02-22,tot,ai,130
2019-02-22,tot,ar,686
2019-02-22,tot,be,11590
2019-02-22,tot,bl,4326
2019-02-22,tot,bs,3826
2019-02-22,tot,fr,7062
2019-02-22,tot,ge,13305
2019-02-22,tot,gl,522
2019-02-22,tot,gr,2458
2019-02-22,tot,ju,1795
2019-02-22,tot,lu,5122
2019-02-22,tot,ne,4964
2019-02-22,tot,nw,351
2019-02-22,tot,ow,272
2019-02-22,tot,sg,8022
2019-02-22,tot,sh,1659
2019-02-22,tot,so,4168
2019-02-22,tot,sz,1790
2019-02-22,tot,tg,4236
2019-02-22,tot,ti,9467
2019-02-22,tot,tot,159581
2019-02-22,tot,ur,330
2019-02-22,tot,vd,21998
2019-02-22,tot,vs,9387
2019-02-22,tot,zg,2226
2019-02-22,tot,zh,27548
2019-02-23,immediate,ag,6069
2019-02-23,immediate,ai,92
2019-02-23,immediate,ar,227
2019-02-23,immediate,be,5885
2019-02-23,immediate,bl,2241
2019-02-23,immediate,bs,2459
2019-02-23,immediate,fr,3910
2019-02-23,immediate,ge,8913
2019-02-23,immediate,gl,246
2019-02-23,immediate,gr,1402
2019-02-23,immediate,ju,973
2019-02-23,immediate,lu,2245
2019-02-23,immediate,ne,3237
2019-02-23,immediate,nw,105
2019-02-23,immediate,ow,86
2019-02-23,immediate,sg,2583
2019-02-23,immediate,sh,981
2019-02-23,immediate,so,1827
2019-02-23,immediate,sz,729
2019-02-23,immediate,tg,1534
2019-02-23,immediate,ti,5101
2019-02-23,immediate,tot,86400
2019-02-23,immediate,ur,245
2019-02-23,immediate,vd,11691
2019-02-23,immediate,vs,6503
2019-02-23,immediate,zg,646
2019-02-23,immediate,zh,16246
2019-02-23,tot,ag,11982
2019-02-23,tot,ai,127
2019-02-23,tot,ar,681
2019-02-23,tot,be,11580
2019-02-23,tot,bl,4325
2019-02-23,tot,bs,3853
2019-02-23,tot,fr,7037
2019-02-23,tot,ge,13335
2019-02-23,tot,gl,517
2019-02-23,tot,gr,2454
2019-02-23,tot,ju,1792
2019-02-23,tot,lu,5108
2019-02-23,tot,ne,4963
2019-02-23,tot,nw,355
2019-02-23,tot,ow,271
2019-02-23,tot,sg,8026
2019-02-23,tot,sh,1659
2019-02-23,tot,so,4159
2019-02-23,tot,sz,1791
2019-02-23,tot,tg,4228
2019-02-23,tot,ti,9459
2019-02-23,tot,tot,159563
2019-02-23,tot,ur,333
2019-02-23,tot,vd,21992
2019-02-23,tot,vs,9359
2019-02-23,tot,zg,2224
2019-02-23,tot,zh,27589
2019-02-24,immediate,ag,6066
2019-02-24,immediate,ai,92
2019-02-24,immediate,ar,227
2019-02-24,immediate,be,5879
2019-02-24,immediate,bl,2239
2019-02-24,immediate,bs,2459
2019-02-24,immediate,fr,3910
2019-02-24,immediate,ge,8911
2019-02-24,immediate,gl,246
2019-02-24,immediate,gr,1402
2019-02-24,immediate,ju,973
2019-02-24,immediate,lu,2243
2019-02-24,immediate,ne,3236
2019-02-24,immediate,nw,105
2019-02-24,immediate,ow,86
2019-02-24,immediate,sg,2579
2019-02-24,immediate,sh,981
2019-02-24,immediate,so,1823
2019-02-24,immediate,sz,728
2019-02-24,immediate,tg,1533
2019-02-24,immediate,ti,5092
2019-02-24,immediate,tot,86338
2019-02-24,immediate,ur,245
2019-02-24,immediate,vd,11687
2019-02-24,immediate,vs,6502
2019-02-24,immediate,zg,644
2019-02-24,immediate,zh,16226
2019-02-24,tot,ag,11978
2019-02-24,tot,ai,127
2019-02-24,tot,ar,681
2019-02-24,tot,be,11574
2019-02-24,tot,bl,4323
2019-02-24,tot,bs,3853
2019-02-24,tot,fr,7037
2019-02-24,tot,ge,13329
2019-02-24,tot,gl,517
2019-02-24,tot,gr,2454
2019-02-24,tot,ju,1792
2019-02-24,tot,lu,5104
2019-02-24,tot,ne,4961
2019-02-24,tot,nw,355
