time,sa,value
2015-11-09,nsa,131.6
2015-11-09,sa,100
2015-11-10,nsa,149.5
2015-11-10,sa,100.4
2015-11-11,nsa,152.2
2015-11-11,sa,100.9
2015-11-12,nsa,140.1
2015-11-12,sa,99.4
2015-11-13,nsa,123.6
2015-11-13,sa,101.4
2015-11-14,nsa,45.6
2015-11-14,sa,100.9
2015-11-15,nsa,15.8
2015-11-15,sa,101.5
2015-11-16,nsa,132.4
2015-11-16,sa,102.1
2015-11-17,nsa,150.8
2015-11-17,sa,100.9
2015-11-18,nsa,147.7
2015-11-18,sa,97.3
2015-11-19,nsa,146.3
2015-11-19,sa,100.8
2015-11-20,nsa,124
2015-11-20,sa,101.3
2015-11-21,nsa,46.7
2015-11-21,sa,101.8
2015-11-22,nsa,15.9
2015-11-22,sa,101.2
2015-11-23,nsa,131.9
2015-11-23,sa,100.8
2015-11-24,nsa,151.2
2015-11-24,sa,101.3
2015-11-25,nsa,152.3
2015-11-25,sa,100.8
2015-11-26,nsa,147.2
2015-11-26,sa,101.2
2015-11-27,nsa,124.6
2015-11-27,sa,101.2
2015-11-28,nsa,46.5
2015-11-28,sa,101.2
2015-11-29,nsa,16.1
2015-11-29,sa,101.6
2015-11-30,nsa,131.5
2015-11-30,sa,100.4
2015-12-01,nsa,152.1
2015-12-01,sa,101.9
2015-12-02,nsa,153.7
2015-12-02,sa,102
2015-12-03,nsa,148.3
2015-12-03,sa,102.1
2015-12-04,nsa,125.5
2015-12-04,sa,101.7
2015-12-05,nsa,46.9
2015-12-05,sa,101
2015-12-06,nsa,16.4
2015-12-06,sa,102
2015-12-07,nsa,134.1
2015-12-07,sa,102.1
2015-12-08,nsa,151.9
2015-12-08,sa,102.6
2015-12-09,nsa,151.6
2015-12-09,sa,100.7
2015-12-10,nsa,148.3
2015-12-10,sa,102.1
2015-12-11,nsa,125.8
2015-12-11,sa,102.3
2015-12-12,nsa,49
2015-12-12,sa,103
2015-12-13,nsa,17.1
2015-12-13,sa,101.8
2015-12-14,nsa,135
2015-12-14,sa,100.9
2015-12-15,nsa,154.9
2015-12-15,sa,103.2
2015-12-16,nsa,153.7
2015-12-16,sa,101.1
2015-12-17,nsa,148.9
2015-12-17,sa,101.8
2015-12-18,nsa,122.9
2015-12-18,sa,100.7
2015-12-19,nsa,48.2
2015-12-19,sa,107.7
2015-12-20,nsa,17.1
2015-12-20,sa,112.6
2015-12-21,nsa,110
2015-12-21,sa,110.8
2015-12-22,nsa,110.8
2015-12-22,sa,114.5
2015-12-23,nsa,78.2
2015-12-23,sa,98.7
2015-12-24,nsa,20.5
2015-12-24,sa,86.5
2015-12-25,nsa,3.3
2015-12-25,sa,100.1
2015-12-26,nsa,4.3
2015-12-26,sa,128.5
2015-12-27,nsa,9.6
2015-12-27,sa,113.1
2015-12-28,nsa,64.7
2015-12-28,sa,107
2015-12-29,nsa,68.3
2015-12-29,sa,104.7
2015-12-30,nsa,55.8
2015-12-30,sa,95.1
2015-12-31,nsa,18.1
2015-12-31,sa,84.6
2016-01-01,nsa,5.1
2016-01-01,sa,95.7
2016-01-02,nsa,11.8
2016-01-02,sa,87.8
2016-01-03,nsa,10.3
2016-01-03,sa,83.3
2016-01-04,nsa,90.4
2016-01-04,sa,108.3
2016-01-05,nsa,108.3
2016-01-05,sa,115
2016-01-06,nsa,100.6
2016-01-06,sa,120.5
2016-01-07,nsa,114.8
2016-01-07,sa,91
2016-01-08,nsa,105
2016-01-08,sa,97.5
2016-01-09,nsa,42.9
2016-01-09,sa,106.6
2016-01-10,nsa,16.2
2016-01-10,sa,103.7
2016-01-11,nsa,124
2016-01-11,sa,100.7
2016-01-12,nsa,144.1
2016-01-12,sa,101.9
2016-01-13,nsa,144.9
2016-01-13,sa,102.7
2016-01-14,nsa,140.7
2016-01-14,sa,102.2
2016-01-15,nsa,117
2016-01-15,sa,101.8
2016-01-16,nsa,44.3
2016-01-16,sa,103.1
2016-01-17,nsa,16.6
2016-01-17,sa,102.5
2016-01-18,nsa,126.6
2016-01-18,sa,102.4
2016-01-19,nsa,145.1
2016-01-19,sa,101.9
2016-01-20,nsa,145.6
2016-01-20,sa,101.9
2016-01-21,nsa,140.5
2016-01-21,sa,102.4
2016-01-22,nsa,117.6
2016-01-22,sa,102.1
2016-01-23,nsa,43.2
2016-01-23,sa,102.1
2016-01-24,nsa,15.9
2016-01-24,sa,102.4
2016-01-25,nsa,127.6
2016-01-25,sa,102.6
2016-01-26,nsa,146.2
2016-01-26,sa,102.9
2016-01-27,nsa,146.6
2016-01-27,sa,103.5
2016-01-28,nsa,141.2
2016-01-28,sa,103.1
2016-01-29,nsa,118.9
2016-01-29,sa,103.4
2016-01-30,nsa,43
2016-01-30,sa,103
2016-01-31,nsa,15.7
2016-01-31,sa,102.6
2016-02-01,nsa,128.1
2016-02-01,sa,103
2016-02-02,nsa,146.4
2016-02-02,sa,103.1
2016-02-03,nsa,146.7
2016-02-03,sa,103.1
2016-02-04,nsa,140.4
2016-02-04,sa,102.4
2016-02-05,nsa,117.8
2016-02-05,sa,102.2
2016-02-06,nsa,43
2016-02-06,sa,102.9
2016-02-07,nsa,15.3
2016-02-07,sa,102.5
2016-02-08,nsa,120
2016-02-08,sa,103.1
2016-02-09,nsa,140.6
2016-02-09,sa,102.1
2016-02-10,nsa,145.5
2016-02-10,sa,101.8
2016-02-11,nsa,140.7
2016-02-11,sa,102.1
2016-02-12,nsa,118.7
2016-02-12,sa,102.8
2016-02-13,nsa,42.8
2016-02-13,sa,102.8
2016-02-14,nsa,15.5
2016-02-14,sa,103.5
2016-02-15,nsa,128.7
2016-02-15,sa,103.3
2016-02-16,nsa,146.8
2016-02-16,sa,102.1
2016-02-17,nsa,147.3
2016-02-17,sa,102.5
2016-02-18,nsa,142.6
2016-02-18,sa,103.2
2016-02-19,nsa,119.5
2016-02-19,sa,102.6
2016-02-20,nsa,43.8
2016-02-20,sa,103
2016-02-21,nsa,15.9
2016-02-21,sa,102.8
2016-02-22,nsa,129.3
2016-02-22,sa,102.8
2016-02-23,nsa,148
2016-02-23,sa,102.6
2016-02-24,nsa,149.3
2016-02-24,sa,103.2
2016-02-25,nsa,143.8
2016-02-25,sa,102.7
2016-02-26,nsa,121.4
2016-02-26,sa,103.6
2016-02-27,nsa,44.7
2016-02-27,sa,103.8
2016-02-28,nsa,16
2016-02-28,sa,103.8
2016-02-29,nsa,130.3
2016-02-29,sa,104.3
2016-03-01,nsa,150.8
2016-03-01,sa,104.6
2016-03-02,nsa,151.1
2016-03-02,sa,104.3
2016-03-03,nsa,146.6
2016-03-03,sa,103.9
2016-03-04,nsa,123.5
2016-03-04,sa,103.6
2016-03-05,nsa,45.5
2016-03-05,sa,104
2016-03-06,nsa,16.3
2016-03-06,sa,103.5
2016-03-07,nsa,131.1
2016-03-07,sa,103.4
2016-03-08,nsa,152.5
2016-03-08,sa,104.5
2016-03-09,nsa,152.8
2016-03-09,sa,103.9
2016-03-10,nsa,147.6
2016-03-10,sa,103.7
2016-03-11,nsa,124.5
2016-03-11,sa,103.9
2016-03-12,nsa,45.7
2016-03-12,sa,103.9
2016-03-13,nsa,16.2
2016-03-13,sa,102.9
2016-03-14,nsa,133.2
2016-03-14,sa,104
2016-03-15,nsa,153.3
2016-03-15,sa,103.5
2016-03-16,nsa,153.8
2016-03-16,sa,103.8
2016-03-17,nsa,149.8
2016-03-17,sa,104
2016-03-18,nsa,128.3
2016-03-18,sa,106
2016-03-19,nsa,50.7
2016-03-19,sa,106.6
2016-03-20,nsa,18.2
2016-03-20,sa,104.2
2016-03-21,nsa,138.7
2016-03-21,sa,107.5
2016-03-22,nsa,158.9
2016-03-22,sa,107.4
2016-03-23,nsa,155.5
2016-03-23,sa,103.2
2016-03-24,nsa,128.9
2016-03-24,sa,101.3
2016-03-25,nsa,24
2016-03-25,sa,101.1
2016-03-26,nsa,31.8
2016-03-26,sa,103.5
2016-03-27,nsa,6
2016-03-27,sa,101.7
2016-03-28,nsa,12.8
2016-03-28,sa,99.5
2016-03-29,nsa,132.7
2016-03-29,sa,101.9
2016-03-30,nsa,156.2
2016-03-30,sa,105.1
2016-03-31,nsa,154.3
2016-03-31,sa,106.8
2016-04-01,nsa,130.7
2016-04-01,sa,105.1
2016-04-02,nsa,53
2016-04-02,sa,109.7
2016-04-03,nsa,16.9
2016-04-03,sa,103.4
2016-04-04,nsa,132.8
2016-04-04,sa,101
2016-04-05,nsa,153.6
2016-04-05,sa,101.4
2016-04-06,nsa,155.8
2016-04-06,sa,101.5
2016-04-07,nsa,150.7
2016-04-07,sa,102.2
2016-04-08,nsa,127.9
2016-04-08,sa,102.1
2016-04-09,nsa,47.1
2016-04-09,sa,101.1
2016-04-10,nsa,16.4
2016-04-10,sa,101.4
2016-04-11,nsa,134.5
2016-04-11,sa,101.2
2016-04-12,nsa,154.2
2016-04-12,sa,102.2
2016-04-13,nsa,155.6
2016-04-13,sa,102.9
2016-04-14,nsa,151.1
2016-04-14,sa,104.5
2016-04-15,nsa,126.5
2016-04-15,sa,101.6
2016-04-16,nsa,47.9
2016-04-16,sa,102.6
2016-04-17,nsa,16.5
2016-04-17,sa,104.1
2016-04-18,nsa,135.3
2016-04-18,sa,103.9
2016-04-19,nsa,155.2
2016-04-19,sa,105.1
2016-04-20,nsa,155.8
2016-04-20,sa,101.9
2016-04-21,nsa,150
2016-04-21,sa,101.4
2016-04-22,nsa,127.7
2016-04-22,sa,103.9
2016-04-23,nsa,47.5
2016-04-23,sa,102
2016-04-24,nsa,16.4
2016-04-24,sa,101.1
2016-04-25,nsa,134.5
2016-04-25,sa,99
2016-04-26,nsa,151.6
2016-04-26,sa,100.1
2016-04-27,nsa,153.3
2016-04-27,sa,100.1
2016-04-28,nsa,148
2016-04-28,sa,101.4
2016-04-29,nsa,126.2
2016-04-29,sa,101.6
2016-04-30,nsa,47.3
2016-04-30,sa,113.2
2016-05-01,nsa,16.5
2016-05-01,sa,119.6
2016-05-02,nsa,134.5
2016-05-02,sa,109
2016-05-03,nsa,152.1
2016-05-03,sa,103.1
2016-05-04,nsa,135.1
2016-05-04,sa,98.4
2016-05-05,nsa,33.4
2016-05-05,sa,112.1
2016-05-06,nsa,108.9
2016-05-06,sa,101.3
2016-05-07,nsa,48.1
2016-05-07,sa,103
2016-05-08,nsa,16.4
2016-05-08,sa,100.6
2016-05-09,nsa,134.5
2016-05-09,sa,102.2
2016-05-10,nsa,156.9
2016-05-10,sa,107.1
2016-05-11,nsa,157.6
2016-05-11,sa,104.2
2016-05-12,nsa,152.3
2016-05-12,sa,103.4
2016-05-13,nsa,128.2
2016-05-13,sa,103.9
2016-05-14,nsa,51.4
2016-05-14,sa,106.4
2016-05-15,nsa,8.7
2016-05-15,sa,102.5
2016-05-16,nsa,15.8
2016-05-16,sa,107.5
2016-05-17,nsa,145.3
2016-05-17,sa,108
2016-05-18,nsa,164.2
2016-05-18,sa,111
2016-05-19,nsa,157.8
2016-05-19,sa,108
2016-05-20,nsa,134.2
2016-05-20,sa,108.1
2016-05-21,nsa,53.2
2016-05-21,sa,107.2
2016-05-22,nsa,17.1
2016-05-22,sa,102
2016-05-23,nsa,135.5
2016-05-23,sa,101.7
2016-05-24,nsa,159
2016-05-24,sa,105.1
2016-05-25,nsa,149
2016-05-25,sa,96.4
2016-05-26,nsa,71.2
2016-05-26,sa,103.8
2016-05-27,nsa,119.8
2016-05-27,sa,101.1
2016-05-28,nsa,47.6
2016-05-28,sa,101.1
2016-05-29,nsa,15.8
2016-05-29,sa,101.7
2016-05-30,nsa,132.8
2016-05-30,sa,103.4
2016-05-31,nsa,154.8
2016-05-31,sa,103.7
2016-06-01,nsa,154.3
2016-06-01,sa,102
2016-06-02,nsa,150.5
2016-06-02,sa,102.8
2016-06-03,nsa,125.9
2016-06-03,sa,103.3
2016-06-04,nsa,47.4
2016-06-04,sa,103.5
2016-06-05,nsa,16.1
2016-06-05,sa,102.7
2016-06-06,nsa,132
2016-06-06,sa,102.6
2016-06-07,nsa,151.4
2016-06-07,sa,99.6
2016-06-08,nsa,154.5
2016-06-08,sa,101.5
2016-06-09,nsa,149.8
2016-06-09,sa,102.2
2016-06-10,nsa,125.7
2016-06-10,sa,102.4
2016-06-11,nsa,46.9
2016-06-11,sa,101.5
2016-06-12,nsa,16
2016-06-12,sa,100.7
2016-06-13,nsa,131.4
2016-06-13,sa,100.1
2016-06-14,nsa,152.9
2016-06-14,sa,102.3
2016-06-15,nsa,153.8
2016-06-15,sa,102.3
2016-06-16,nsa,147.6
2016-06-16,sa,102.7
2016-06-17,nsa,123.8
2016-06-17,sa,101.4
2016-06-18,nsa,46.8
2016-06-18,sa,102.8
2016-06-19,nsa,16
2016-06-19,sa,103.3
2016-06-20,nsa,131.8
2016-06-20,sa,103.8
2016-06-21,nsa,151.2
2016-06-21,sa,101.9
2016-06-22,nsa,151.7
2016-06-22,sa,102.6
2016-06-23,nsa,145.1
2016-06-23,sa,101.6
2016-06-24,nsa,122.5
2016-06-24,sa,101.8
2016-06-25,nsa,45.3
2016-06-25,sa,102.8
2016-06-26,nsa,15.6
2016-06-26,sa,102.4
2016-06-27,nsa,127.8
2016-06-27,sa,99.6
2016-06-28,nsa,150.8
2016-06-28,sa,102.9
2016-06-29,nsa,151
2016-06-29,sa,103.1
2016-06-30,nsa,145.6
2016-06-30,sa,103.9
2016-07-01,nsa,122.4
2016-07-01,sa,103.9
2016-07-02,nsa,38.2
2016-07-02,sa,99.2
2016-07-03,nsa,16
2016-07-03,sa,102.4
2016-07-04,nsa,130.9
2016-07-04,sa,103.7
2016-07-05,nsa,149.8
2016-07-05,sa,103.6
2016-07-06,nsa,147.8
2016-07-06,sa,103.6
2016-07-07,nsa,142.3
2016-07-07,sa,104
2016-07-08,nsa,119.8
2016-07-08,sa,102.3
2016-07-09,nsa,37.8
2016-07-09,sa,100.9
2016-07-10,nsa,15.6
2016-07-10,sa,102.2
2016-07-11,nsa,128.5
2016-07-11,sa,102.1
2016-07-12,nsa,147.3
2016-07-12,sa,102.8
2016-07-13,nsa,147
2016-07-13,sa,103.5
2016-07-14,nsa,143.1
2016-07-14,sa,104.7
2016-07-15,nsa,117.9
2016-07-15,sa,102.3
2016-07-16,nsa,37
2016-07-16,sa,102.2
2016-07-17,nsa,15.4
2016-07-17,sa,102.6
2016-07-18,nsa,127
2016-07-18,sa,102.8
2016-07-19,nsa,144.5
2016-07-19,sa,102.2
2016-07-20,nsa,144.4
2016-07-20,sa,103.3
2016-07-21,nsa,138.9
2016-07-21,sa,103.6
2016-07-22,nsa,116
2016-07-22,sa,103.3
2016-07-23,nsa,36
2016-07-23,sa,103
2016-07-24,nsa,15.1
2016-07-24,sa,104
2016-07-25,nsa,124.7
2016-07-25,sa,104
2016-07-26,nsa,143
2016-07-26,sa,103.9
2016-07-27,nsa,142.4
2016-07-27,sa,104.1
2016-07-28,nsa,136.9
2016-07-28,sa,103.9
2016-07-29,nsa,113.8
2016-07-29,sa,103.8
2016-07-30,nsa,35.1
2016-07-30,sa,104.3
2016-07-31,nsa,14.7
2016-07-31,sa,106.2
2016-08-01,nsa,120.6
2016-08-01,sa,103.3
2016-08-02,nsa,137.8
2016-08-02,sa,102.6
2016-08-03,nsa,138.3
2016-08-03,sa,103.5
2016-08-04,nsa,133.8
2016-08-04,sa,103.7
2016-08-05,nsa,110.9
2016-08-05,sa,103.4
2016-08-06,nsa,33.7
2016-08-06,sa,104.2
2016-08-07,nsa,14.4
2016-08-07,sa,105.8
2016-08-08,nsa,119.5
2016-08-08,sa,103.5
2016-08-09,nsa,136.8
2016-08-09,sa,102.8
2016-08-10,nsa,136.9
2016-08-10,sa,103.1
2016-08-11,nsa,131.6
2016-08-11,sa,102.5
2016-08-12,nsa,108.5
2016-08-12,sa,101.6
2016-08-13,nsa,33.5
2016-08-13,sa,104.3
2016-08-14,nsa,13.1
2016-08-14,sa,108.5
2016-08-15,nsa,102.3
2016-08-15,sa,100.8
2016-08-16,nsa,127.3
2016-08-16,sa,100.8
2016-08-17,nsa,137.6
2016-08-17,sa,104.2
2016-08-18,nsa,135.3
2016-08-18,sa,105.3
2016-08-19,nsa,114
2016-08-19,sa,105.6
2016-08-20,nsa,35.9
2016-08-20,sa,104.4
2016-08-21,nsa,14.9
2016-08-21,sa,107
2016-08-22,nsa,122.8
2016-08-22,sa,104.5
2016-08-23,nsa,142.3
2016-08-23,sa,104.5
2016-08-24,nsa,143
2016-08-24,sa,104.5
2016-08-25,nsa,138.6
2016-08-25,sa,104.6
2016-08-26,nsa,116.6
2016-08-26,sa,104.6
2016-08-27,nsa,36.5
2016-08-27,sa,100.9
2016-08-28,nsa,15.1
2016-08-28,sa,105.1
2016-08-29,nsa,127.2
2016-08-29,sa,105.6
2016-08-30,nsa,146
2016-08-30,sa,105
2016-08-31,nsa,146.4
2016-08-31,sa,105.2
2016-09-01,nsa,143.1
2016-09-01,sa,105.2
2016-09-02,nsa,120.6
2016-09-02,sa,104.7
2016-09-03,nsa,44.7
2016-09-03,sa,105.4
2016-09-04,nsa,15.4
2016-09-04,sa,104.1
2016-09-05,nsa,128.7
2016-09-05,sa,104
2016-09-06,nsa,149
2016-09-06,sa,104.4
2016-09-07,nsa,150.4
2016-09-07,sa,104.5
2016-09-08,nsa,145.4
2016-09-08,sa,104.8
2016-09-09,nsa,122.3
2016-09-09,sa,104.6
2016-09-10,nsa,45.4
2016-09-10,sa,104.5
2016-09-11,nsa,15.7
2016-09-11,sa,104.3
2016-09-12,nsa,129.8
2016-09-12,sa,104.4
2016-09-13,nsa,150
2016-09-13,sa,104
2016-09-14,nsa,151.7
2016-09-14,sa,104.7
2016-09-15,nsa,146.6
2016-09-15,sa,104.4
2016-09-16,nsa,123.9
2016-09-16,sa,105
2016-09-17,nsa,46.3
2016-09-17,sa,104.6
2016-09-18,nsa,15.9
2016-09-18,sa,104.7
2016-09-19,nsa,131.4
2016-09-19,sa,104.7
2016-09-20,nsa,153.3
2016-09-20,sa,105.5
2016-09-21,nsa,153
2016-09-21,sa,104.6
2016-09-22,nsa,148.3
2016-09-22,sa,105.1
2016-09-23,nsa,124.8
2016-09-23,sa,104.8
2016-09-24,nsa,47
2016-09-24,sa,104.8
2016-09-25,nsa,16
2016-09-25,sa,104.4
2016-09-26,nsa,132.9
2016-09-26,sa,104.9
2016-09-27,nsa,154
2016-09-27,sa,104.7
2016-09-28,nsa,155.4
2016-09-28,sa,104.9
2016-09-29,nsa,149.5
2016-09-29,sa,105
2016-09-30,nsa,127.2
2016-09-30,sa,105.2
2016-10-01,nsa,51.1
2016-10-01,sa,105.9
2016-10-02,nsa,9.1
2016-10-02,sa,106.8
2016-10-03,nsa,16.8
2016-10-03,sa,96
2016-10-04,nsa,155.3
2016-10-04,sa,102.8
2016-10-05,nsa,163.4
2016-10-05,sa,107.5
2016-10-06,nsa,156.3
2016-10-06,sa,108.1
2016-10-07,nsa,132.8
2016-10-07,sa,108.7
2016-10-08,nsa,51.6
2016-10-08,sa,107.1
2016-10-09,nsa,16.5
2016-10-09,sa,105.3
2016-10-10,nsa,134
2016-10-10,sa,105.4
2016-10-11,nsa,156
2016-10-11,sa,105.2
2016-10-12,nsa,157.4
2016-10-12,sa,105.6
2016-10-13,nsa,152
2016-10-13,sa,105.9
2016-10-14,nsa,128
2016-10-14,sa,106
2016-10-15,nsa,48.5
2016-10-15,sa,105.4
2016-10-16,nsa,16
2016-10-16,sa,105.5
2016-10-17,nsa,132.6
2016-10-17,sa,104.4
2016-10-18,nsa,156.2
2016-10-18,sa,105.9
2016-10-19,nsa,157.1
2016-10-19,sa,105.6
2016-10-20,nsa,151.4
2016-10-20,sa,105.8
2016-10-21,nsa,128.9
2016-10-21,sa,106.3
2016-10-22,nsa,49.4
2016-10-22,sa,105.2
2016-10-23,nsa,16.6
2016-10-23,sa,105.5
2016-10-24,nsa,134.5
2016-10-24,sa,106.6
2016-10-25,nsa,156
2016-10-25,sa,105.2
2016-10-26,nsa,155.5
2016-10-26,sa,105.1
2016-10-27,nsa,150.7
2016-10-27,sa,104.8
2016-10-28,nsa,128.2
2016-10-28,sa,103.7
2016-10-29,nsa,50.1
2016-10-29,sa,104.8
2016-10-30,nsa,15.3
2016-10-30,sa,111.9
2016-10-31,nsa,91.3
2016-10-31,sa,106.7
2016-11-01,nsa,75.2
2016-11-01,sa,103.2
2016-11-02,nsa,148.9
2016-11-02,sa,99.7
2016-11-03,nsa,157.9
2016-11-03,sa,109.4
2016-11-04,nsa,135.3
2016-11-04,sa,109.3
2016-11-05,nsa,53.1
2016-11-05,sa,106.5
2016-11-06,nsa,17.1
2016-11-06,sa,104.9
2016-11-07,nsa,135.4
2016-11-07,sa,105
2016-11-08,nsa,157.6
2016-11-08,sa,105.3
2016-11-09,nsa,158.9
2016-11-09,sa,105.1
2016-11-10,nsa,151.5
2016-11-10,sa,104.1
2016-11-11,nsa,130.3
2016-11-11,sa,106.3
2016-11-12,nsa,45.6
2016-11-12,sa,105
2016-11-13,nsa,16.2
2016-11-13,sa,106.1
2016-11-14,nsa,133.3
2016-11-14,sa,104
2016-11-15,nsa,155.8
2016-11-15,sa,104.6
2016-11-16,nsa,155.1
2016-11-16,sa,102.2
2016-11-17,nsa,153.7
2016-11-17,sa,105.4
2016-11-18,nsa,128.5
2016-11-18,sa,105.2
2016-11-19,nsa,49.7
2016-11-19,sa,105.6
2016-11-20,nsa,16.9
2016-11-20,sa,106
2016-11-21,nsa,135.8
2016-11-21,sa,105.8
2016-11-22,nsa,157.7
2016-11-22,sa,105.8
2016-11-23,nsa,159.5
2016-11-23,sa,105.7
2016-11-24,nsa,153.4
2016-11-24,sa,105.1
2016-11-25,nsa,129.7
2016-11-25,sa,105.3
2016-11-26,nsa,49.1
2016-11-26,sa,105
2016-11-27,nsa,16.8
2016-11-27,sa,105.2
2016-11-28,nsa,136.6
2016-11-28,sa,105.9
2016-11-29,nsa,158.2
2016-11-29,sa,105.9
2016-11-30,nsa,159.3
2016-11-30,sa,105.7
2016-12-01,nsa,154.3
2016-12-01,sa,105.8
2016-12-02,nsa,130.3
2016-12-02,sa,105.5
2016-12-03,nsa,49.3
2016-12-03,sa,105.1
2016-12-04,nsa,17
2016-12-04,sa,105.2
2016-12-05,nsa,136.5
2016-12-05,sa,105
2016-12-06,nsa,157.7
2016-12-06,sa,105
2016-12-07,nsa,158.8
2016-12-07,sa,104.3
2016-12-08,nsa,152.5
2016-12-08,sa,104.9
2016-12-09,nsa,129.6
2016-12-09,sa,105.5
2016-12-10,nsa,49.7
2016-12-10,sa,105.3
2016-12-11,nsa,16.8
2016-12-11,sa,105.6
2016-12-12,nsa,136.9
2016-12-12,sa,105.4
2016-12-13,nsa,159.1
2016-12-13,sa,105.7
2016-12-14,nsa,161
2016-12-14,sa,104.2
2016-12-15,nsa,156
2016-12-15,sa,105.7
2016-12-16,nsa,131
2016-12-16,sa,105
2016-12-17,nsa,52.1
2016-12-17,sa,106.5
2016-12-18,nsa,18.4
2016-12-18,sa,109
2016-12-19,nsa,135
2016-12-19,sa,110.3
2016-12-20,nsa,149.8
2016-12-20,sa,108.9
2016-12-21,nsa,141.3
2016-12-21,sa,128.5
2016-12-22,nsa,121.1
2016-12-22,sa,124
2016-12-23,nsa,79.7
2016-12-23,sa,112.9
2016-12-24,nsa,17.8
2016-12-24,sa,135.1
2016-12-25,nsa,4
2016-12-25,sa,131.5
2016-12-26,nsa,9.3
2016-12-26,sa,109.3
2016-12-27,nsa,66.8
2016-12-27,sa,109.6
2016-12-28,nsa,74.4
2016-12-28,sa,103.8
2016-12-29,nsa,68.2
2016-12-29,sa,103.2
2016-12-30,nsa,51.5
2016-12-30,sa,102.4
2016-12-31,nsa,15.4
2016-12-31,sa,129.1
2017-01-01,nsa,7.7
2017-01-01,sa,150.8
2017-01-02,nsa,78.7
2017-01-02,sa,125.2
2017-01-03,nsa,108.7
2017-01-03,sa,123.1
2017-01-04,nsa,115.1
2017-01-04,sa,119.5
2017-01-05,nsa,110.4
2017-01-05,sa,116.6
2017-01-06,nsa,80.9
2017-01-06,sa,99.7
2017-01-07,nsa,33.7
2017-01-07,sa,107.9
2017-01-08,nsa,14.8
2017-01-08,sa,110.4
2017-01-09,nsa,118.4
2017-01-09,sa,100.6
2017-01-10,nsa,141.2
2017-01-10,sa,98.4
2017-01-11,nsa,144.8
2017-01-11,sa,100.5
2017-01-12,nsa,143.5
2017-01-12,sa,104.4
2017-01-13,nsa,116.4
2017-01-13,sa,101.5
2017-01-14,nsa,45.1
2017-01-14,sa,104.6
2017-01-15,nsa,16.4
2017-01-15,sa,104.5
2017-01-16,nsa,126.6
2017-01-16,sa,103.2
2017-01-17,nsa,148.6
2017-01-17,sa,103.6
2017-01-18,nsa,149.2
2017-01-18,sa,104.2
2017-01-19,nsa,143.4
2017-01-19,sa,103.6
2017-01-20,nsa,120.1
2017-01-20,sa,103.7
2017-01-21,nsa,44.5
2017-01-21,sa,104.2
2017-01-22,nsa,16.2
2017-01-22,sa,104.5
2017-01-23,nsa,128.3
2017-01-23,sa,104.3
2017-01-24,nsa,149.8
2017-01-24,sa,105
2017-01-25,nsa,150.5
2017-01-25,sa,104.7
2017-01-26,nsa,144.2
2017-01-26,sa,104.4
2017-01-27,nsa,120.8
2017-01-27,sa,105
2017-01-28,nsa,45
2017-01-28,sa,105.4
2017-01-29,nsa,16.1
2017-01-29,sa,105.1
2017-01-30,nsa,129.2
2017-01-30,sa,105.3
2017-01-31,nsa,149.6
2017-01-31,sa,104.7
2017-02-01,nsa,151.5
2017-02-01,sa,105.8
2017-02-02,nsa,146.1
2017-02-02,sa,106.4
2017-02-03,nsa,122.5
2017-02-03,sa,106.2
2017-02-04,nsa,45.2
2017-02-04,sa,106.3
2017-02-05,nsa,16.3
2017-02-05,sa,106.4
2017-02-06,nsa,131.8
2017-02-06,sa,107.1
2017-02-07,nsa,152
2017-02-07,sa,106.7
2017-02-08,nsa,152.5
2017-02-08,sa,106.2
2017-02-09,nsa,147
2017-02-09,sa,106.8
2017-02-10,nsa,123.6
2017-02-10,sa,107.4
2017-02-11,nsa,45.4
2017-02-11,sa,106.6
2017-02-12,nsa,16.4
2017-02-12,sa,107
2017-02-13,nsa,132.8
2017-02-13,sa,107.7
2017-02-14,nsa,152.9
2017-02-14,sa,107.5
2017-02-15,nsa,153.9
2017-02-15,sa,107.5
2017-02-16,nsa,148.1
2017-02-16,sa,106.6
2017-02-17,nsa,124.5
2017-02-17,sa,107.3
2017-02-18,nsa,46.1
2017-02-18,sa,107.2
2017-02-19,nsa,16.5
2017-02-19,sa,107.2
2017-02-20,nsa,133.6
2017-02-20,sa,107.1
2017-02-21,nsa,155.1
2017-02-21,sa,107.6
2017-02-22,nsa,155.2
2017-02-22,sa,107.2
2017-02-23,nsa,149.6
2017-02-23,sa,107.5
2017-02-24,nsa,124.4
2017-02-24,sa,106.2
2017-02-25,nsa,46.8
2017-02-25,sa,107.3
2017-02-26,nsa,16.4
2017-02-26,sa,107.7
2017-02-27,nsa,127.2
2017-02-27,sa,108.9
2017-02-28,nsa,151.3
2017-02-28,sa,108.1
2017-03-01,nsa,156
2017-03-01,sa,107.8
2017-03-02,nsa,150.6
2017-03-02,sa,107.7
2017-03-03,nsa,126.6
2017-03-03,sa,106.8
2017-03-04,nsa,46.9
2017-03-04,sa,106.2
2017-03-05,nsa,16.9
2017-03-05,sa,107.7
2017-03-06,nsa,135.9
2017-03-06,sa,107.2
2017-03-07,nsa,156.9
2017-03-07,sa,106.8
2017-03-08,nsa,156.7
2017-03-08,sa,106.6
2017-03-09,nsa,152.2
2017-03-09,sa,107.1
2017-03-10,nsa,128.6
2017-03-10,sa,107.6
2017-03-11,nsa,48.3
2017-03-11,sa,107.8
2017-03-12,nsa,17
