time,direction,geo,value
2020-11-11,in,bridging,10875385.076
2020-11-11,in,ch,208901116.883685
2020-11-11,in,de,30349603
2020-11-11,in,fr,39223854
2020-11-11,in,gevd,7975173.699
2020-11-11,in,gl,2856077.622
2020-11-11,in,gr,31691506.266
2020-11-11,in,it,109307
2020-11-11,in,lu,1028085.042
2020-11-11,in,ne,30160.178
2020-11-11,in,ownw,2615348.244
2020-11-11,in,sg,2700990.3048
2020-11-11,in,shzh,2142365.05
2020-11-11,in,so,24907869.633
2020-11-11,in,szzg,1106014.287
2020-11-11,in,tg,376812.498
2020-11-11,in,ti,13888912.471
2020-11-11,in,vs,37098659.182685
2020-11-11,out,ag,15152051.634
2020-11-11,out,aiar,1609643.0364
2020-11-11,out,at,8565152
2020-11-11,out,beju,22697470.219
2020-11-11,out,blbs,9724331.699
2020-11-11,out,bridging,4194619.171556
2020-11-11,out,ch,167128403.612
2020-11-11,out,de,21641116
2020-11-11,out,fr,2644418
2020-11-11,out,gevd,20669220.12
2020-11-11,out,gl,1858086.812
2020-11-11,out,gr,5870406.755
2020-11-11,out,it,74338757
2020-11-11,out,lu,11202730.115
2020-11-11,out,ne,1858733.796
2020-11-11,out,ownw,2671251.253
2020-11-11,out,sg,11245704.1406
2020-11-11,out,shzh,28398656.713
2020-11-11,out,so,5469816.989
2020-11-11,out,szzg,5159738.865
2020-11-11,out,tg,5628052.284
2020-11-11,out,ti,8704215.124
2020-11-11,out,vs,8936613.424791
2020-11-11,out_incl_losses,ch,180617416.760347
2020-11-12,in,ag,48271711.484
2020-11-12,in,aiar,117147.759
2020-11-12,in,at,16903944
2020-11-12,in,beju,10451881.376
2020-11-12,in,blbs,2383019.702
2020-11-12,in,bridging,9043671.958
2020-11-12,in,ch,181227277.600097
2020-11-12,in,de,46916243
2020-11-12,in,fr,37660603
2020-11-12,in,gevd,6486317.341
2020-11-12,in,gl,2258044.171
2020-11-12,in,gr,24792529.238
2020-11-12,in,it,67900
2020-11-12,in,lu,1216805.705
2020-11-12,in,ne,63363.761
2020-11-12,in,ownw,1856784.64
2020-11-12,in,sg,2042879.874
2020-11-12,in,shzh,2356236.066
2020-11-12,in,so,24887335.641
2020-11-12,in,szzg,720541.612
2020-11-12,in,tg,456335.469
2020-11-12,in,ti,13963838.993
2020-11-12,in,vs,26154118.316097
2020-11-12,out,ag,14880628.883
2020-11-12,out,aiar,1597776.1518
2020-11-12,out,at,3171880
2020-11-12,out,beju,23306114.282
2020-11-12,out,blbs,9625994.376
2020-11-12,out,bridging,4576406.981081
2020-11-12,out,ch,164685192.33
2020-11-12,out,de,9130158
2020-11-12,out,fr,2294083
2020-11-12,out,gevd,21044341.612
2020-11-12,out,gl,2068922.776
2020-11-12,out,gr,6218362.661
2020-11-12,out,it,87337490
2020-11-12,out,lu,10194014.787
2020-11-12,out,ne,1824633.4
2020-11-12,out,ownw,2616000.441
2020-11-12,out,sg,11070283.5382
2020-11-12,out,shzh,27396758.439
2020-11-12,out,so,6237486.406
2020-11-12,out,szzg,5097291.983
2020-11-12,out,tg,5471199.261
2020-11-12,out,ti,8669096.128
2020-11-12,out,vs,9080897.150145
2020-11-12,out_incl_losses,ch,180261588.491226
2020-11-13,in,ag,48340970.578
2020-11-13,in,aiar,115784.5436
2020-11-13,in,at,18417960
2020-11-13,in,beju,9725866.282
2020-11-13,in,blbs,2031120.466
2020-11-13,in,bridging,8626540.876
2020-11-13,in,ch,179403807.641661
2020-11-13,in,de,47554742
2020-11-13,in,fr,37232874
2020-11-13,in,gevd,6395638.576
2020-11-13,in,gl,1460425.045
2020-11-13,in,gr,26690784.304
2020-11-13,in,it,65100
2020-11-13,in,lu,1177023.451
2020-11-13,in,ne,69661.708
2020-11-13,in,ownw,1510686.363
2020-11-13,in,sg,2009301.3084
2020-11-13,in,shzh,2421230.43
2020-11-13,in,so,24907427.787
2020-11-13,in,szzg,845942.548
2020-11-13,in,tg,468508.995
2020-11-13,in,ti,13745190.598
2020-11-13,in,vs,25140578.615661
2020-11-13,out,ag,14821484.941
2020-11-13,out,aiar,1538983.3268
2020-11-13,out,at,1649800
2020-11-13,out,beju,22483056.161
2020-11-13,out,blbs,9499042.483
2020-11-13,out,bridging,4797073.352752
2020-11-13,out,ch,164737062.889
2020-11-13,out,de,7578184
2020-11-13,out,fr,2145462
2020-11-13,out,gevd,20851557.709
2020-11-13,out,gl,1759242.466
2020-11-13,out,gr,5996832.386
2020-11-13,out,it,92016987
2020-11-13,out,lu,10874471.815
2020-11-13,out,ne,1798911.177
2020-11-13,out,ownw,2571266.37
2020-11-13,out,sg,10761230.3582
2020-11-13,out,shzh,27234206.938
2020-11-13,out,so,6215276.53
2020-11-13,out,szzg,5052908.159
2020-11-13,out,tg,5390437.61
2020-11-13,out,ti,8664839.893
2020-11-13,out,vs,9125842.067223
2020-11-13,out_incl_losses,ch,178712713.122975
2020-11-14,in,ag,46889480.111
2020-11-14,in,aiar,104721.3254
2020-11-14,in,at,16689824
2020-11-14,in,beju,6710445.309
2020-11-14,in,blbs,1997618.077
2020-11-14,in,bridging,7925274.254
2020-11-14,in,ch,145471209.09
2020-11-14,in,de,41334961
2020-11-14,in,fr,36881247
2020-11-14,in,gevd,3811113.26
2020-11-14,in,gl,2475142.874
2020-11-14,in,gr,14715338.591
2020-11-14,in,it,291900
2020-11-14,in,lu,1189738.679
2020-11-14,in,ne,73327.157
2020-11-14,in,ownw,1190672.747
2020-11-14,in,sg,1806396.6406
2020-11-14,in,shzh,2672104.136
2020-11-14,in,so,24903539.819
2020-11-14,in,szzg,546670.382
2020-11-14,in,tg,476012.607
2020-11-14,in,ti,7941638.73
2020-11-14,in,vs,17224901.594
2020-11-14,out,ag,13329533.475
2020-11-14,out,aiar,1329718.5608
2020-11-14,out,at,2952128
2020-11-14,out,beju,21463768.795
2020-11-14,out,blbs,8250809.79
2020-11-14,out,bridging,4269023.431961
2020-11-14,out,ch,144845354.99
2020-11-14,out,de,5673608
2020-11-14,out,fr,924303
2020-11-14,out,gevd,19508830.125
2020-11-14,out,gl,2867134.097
2020-11-14,out,gr,5574140.802
2020-11-14,out,it,68191347
2020-11-14,out,lu,9674807.705
2020-11-14,out,ne,1479273.738
2020-11-14,out,ownw,2228805.063
2020-11-14,out,sg,9638209.3572
2020-11-14,out,shzh,24153242.101
2020-11-14,out,so,5300245.384
2020-11-14,out,szzg,4379177.733
2020-11-14,out,tg,4544680.43
2020-11-14,out,ti,7923869.765
2020-11-14,out,vs,8587091.886972
2020-11-14,out_incl_losses,ch,162444738.225933
2020-11-15,in,ag,48325538.836
2020-11-15,in,aiar,98623.1448
2020-11-15,in,at,20374264
2020-11-15,in,beju,6515732.949
2020-11-15,in,blbs,1936182.451
2020-11-15,in,bridging,7404422.239
2020-11-15,in,ch,126925386.561249
2020-11-15,in,de,65196195
2020-11-15,in,fr,34674540
2020-11-15,in,gevd,2692092.528
2020-11-15,in,gl,3153362.018
2020-11-15,in,gr,7979500.422
2020-11-15,in,it,912872
2020-11-15,in,lu,1163352.065
2020-11-15,in,ne,78893.684
2020-11-15,in,ownw,1092045.763
2020-11-15,in,sg,1234306.9592
2020-11-15,in,shzh,2625747.597
2020-11-15,in,so,24880120.202
2020-11-15,in,szzg,478124.324
2020-11-15,in,tg,451915.36
2020-11-15,in,ti,3696273.221
2020-11-15,in,vs,11293606.067249
2020-11-15,out,ag,12286688.71
2020-11-15,out,aiar,1208433.1356
2020-11-15,out,at,7337300
2020-11-15,out,beju,22466862.876
2020-11-15,out,blbs,7607432.703
2020-11-15,out,bridging,5262451.559031
2020-11-15,out,ch,135796419.427
2020-11-15,out,de,3521284
2020-11-15,out,fr,2563365
2020-11-15,out,gevd,21838410.915
2020-11-15,out,gl,3920435.538
2020-11-15,out,gr,7140378.368
2020-11-15,out,it,68874365
2020-11-15,out,lu,9124079.492
2020-11-15,out,ne,1366738.936
2020-11-15,out,ownw,2105361.274
2020-11-15,out,sg,9621238.3394
2020-11-15,out,shzh,22746139.91
2020-11-15,out,so,5319923.623
2020-11-15,out,szzg,4051719.827
2020-11-15,out,tg,4212034.825
2020-11-15,out,ti,9186169.248
2020-11-15,out,vs,8359067.363689
2020-11-15,out_incl_losses,ch,165218279.04772
2020-11-16,in,ag,48066778.209
2020-11-16,in,aiar,105644.4034
2020-11-16,in,at,19473324
2020-11-16,in,beju,9786285.571
2020-11-16,in,blbs,1918521.915
2020-11-16,in,bridging,8310914.162
2020-11-16,in,ch,173846045.531183
2020-11-16,in,de,53292867
2020-11-16,in,fr,29932855
2020-11-16,in,gevd,7154669.271
2020-11-16,in,gl,1716122.707
2020-11-16,in,gr,22223656.242
2020-11-16,in,it,162700
2020-11-16,in,lu,1381508.213
2020-11-16,in,ne,60158.846
2020-11-16,in,ownw,1440726.798
2020-11-16,in,sg,1679638.9916
2020-11-16,in,shzh,2448225.487
2020-11-16,in,so,24838883.679
2020-11-16,in,szzg,766385.747
2020-11-16,in,tg,408398.805
2020-11-16,in,ti,11559442.791
2020-11-16,in,vs,26796484.998183
2020-11-16,out,ag,14358709.437
2020-11-16,out,aiar,1537475.2354
2020-11-16,out,at,3033200
2020-11-16,out,beju,23738984.621
2020-11-16,out,blbs,9435860.835
2020-11-16,out,bridging,4831202.974828
2020-11-16,out,ch,163980301.49
2020-11-16,out,de,5513120
2020-11-16,out,fr,3338975
2020-11-16,out,gevd,21448098.412
2020-11-16,out,gl,2164156.682
2020-11-16,out,gr,6725582.774
2020-11-16,out,it,82398768
2020-11-16,out,lu,10746985.268
2020-11-16,out,ne,1843354.777
2020-11-16,out,ownw,2608651.908
2020-11-16,out,sg,10948088.1336
2020-11-16,out,shzh,27307434.327
2020-11-16,out,so,6252513.599
2020-11-16,out,szzg,5038986.097
2020-11-16,out,tg,5286827.548
2020-11-16,out,ti,8935960.537
2020-11-16,out,vs,9168557.834468
2020-11-16,out_incl_losses,ch,181792180.901296
2020-11-17,in,ag,48268338.342
2020-11-17,in,aiar,114151.752
2020-11-17,in,at,27783588
2020-11-17,in,beju,8005223.68
2020-11-17,in,blbs,2248567.719
2020-11-17,in,bridging,8035096.313
2020-11-17,in,ch,160467719.542847
2020-11-17,in,de,67044501
2020-11-17,in,fr,29875936
2020-11-17,in,gevd,6038817.407
2020-11-17,in,gl,1703872.924
2020-11-17,in,gr,15812502.264
2020-11-17,in,it,158900
2020-11-17,in,lu,1457314.255
2020-11-17,in,ne,65630.108
2020-11-17,in,ownw,1670538.147
2020-11-17,in,sg,1910965.986
2020-11-17,in,shzh,2563417.704
2020-11-17,in,so,25006920.188
2020-11-17,in,szzg,838600.803
2020-11-17,in,tg,447062.553
2020-11-17,in,ti,11422307.354
2020-11-17,in,vs,21334013.423847
2020-11-17,out,ag,15093562.825
2020-11-17,out,aiar,1592978.2708
2020-11-17,out,at,2111800
2020-11-17,out,beju,24360986.19
2020-11-17,out,blbs,9682641.068
2020-11-17,out,bridging,6050923.515807
2020-11-17,out,ch,167672155.636
2020-11-17,out,de,3069700
2020-11-17,out,fr,6049396
2020-11-17,out,gevd,21676510.053
2020-11-17,out,gl,2345846.335
2020-11-17,out,gr,6138743.007
2020-11-17,out,it,89135321
2020-11-17,out,lu,9482904.257
2020-11-17,out,ne,1859683.59
2020-11-17,out,ownw,2680328.371
2020-11-17,out,sg,10853872.5002
2020-11-17,out,shzh,27525530.305
2020-11-17,out,so,6375858.405
2020-11-17,out,szzg,5088716.389
2020-11-17,out,tg,5440919.007
2020-11-17,out,ti,8996326.407
2020-11-17,out,vs,9353589.630436
2020-11-17,out_incl_losses,ch,184232600.085243
2020-11-18,in,ag,48388545.354
2020-11-18,in,aiar,110685.2396
2020-11-18,in,at,21023736
2020-11-18,in,beju,8800199.264
2020-11-18,in,blbs,2494770.111
2020-11-18,in,bridging,7996630.39
2020-11-18,in,ch,162611058.082244
2020-11-18,in,de,59481422
2020-11-18,in,fr,29890226
2020-11-18,in,gevd,5391979.337
2020-11-18,in,gl,1326835.611
2020-11-18,in,gr,17232461.348
2020-11-18,in,it,179728
2020-11-18,in,lu,1353042.322
2020-11-18,in,ne,69398.57
2020-11-18,in,ownw,1239937.933
2020-11-18,in,sg,1864743.0564
2020-11-18,in,shzh,2469601.926
2020-11-18,in,so,25218169.631
2020-11-18,in,szzg,701256.537
2020-11-18,in,tg,417650.121
2020-11-18,in,ti,12219753.064
2020-11-18,in,vs,21685745.519244
2020-11-18,out,ag,15574759.629
2020-11-18,out,aiar,1603510.776
2020-11-18,out,at,2570200
2020-11-18,out,beju,23477203.478
2020-11-18,out,blbs,9773410.659
2020-11-18,out,bridging,5538845.017915
2020-11-18,out,ch,170179261.54
2020-11-18,out,de,3936368
2020-11-18,out,fr,2029336
2020-11-18,out,gevd,21877072.306
2020-11-18,out,gl,2199062.618
2020-11-18,out,gr,6020971.919
2020-11-18,out,it,78315730
2020-11-18,out,lu,10385986.572
2020-11-18,out,ne,1867168.39
2020-11-18,out,ownw,2674764.048
2020-11-18,out,sg,11180290.834
2020-11-18,out,shzh,28216412.642
2020-11-18,out,so,6333937.161
2020-11-18,out,szzg,5214538.091
2020-11-18,out,tg,5606940.686
2020-11-18,out,ti,9107328.143
2020-11-18,out,vs,9070712.662024
2020-11-18,out_incl_losses,ch,185734230.673939
2020-11-19,in,ag,48256822.569
2020-11-19,in,aiar,100686.8366
2020-11-19,in,at,17693132
2020-11-19,in,beju,9825944.4
2020-11-19,in,blbs,2393704.661
2020-11-19,in,bridging,8058556.983
2020-11-19,in,ch,174307998.875479
2020-11-19,in,de,55178174
2020-11-19,in,fr,30547873
2020-11-19,in,gevd,5433422.992
2020-11-19,in,gl,1734376.218
2020-11-19,in,gr,21920555.203
2020-11-19,in,it,232738
2020-11-19,in,lu,1250845.217
2020-11-19,in,ne,47734.655
2020-11-19,in,ownw,1516582.175
2020-11-19,in,sg,1943260.2834
2020-11-19,in,shzh,2209761.185
2020-11-19,in,so,25269678.848
2020-11-19,in,szzg,818190.775
2020-11-19,in,tg,323266.713
2020-11-19,in,ti,13610193.406
2020-11-19,in,vs,26300684.040479
2020-11-19,out,ag,15716396.979
2020-11-19,out,aiar,1671747.7632
2020-11-19,out,at,4963000
2020-11-19,out,beju,24226495.378
2020-11-19,out,blbs,10013706.586
2020-11-19,out,bridging,5203058.271079
2020-11-19,out,ch,174294663.399
2020-11-19,out,de,5175324
2020-11-19,out,fr,2263809
2020-11-19,out,gevd,22179145.615
2020-11-19,out,gl,1992543.718
2020-11-19,out,gr,6002633.262
2020-11-19,out,it,75582650
2020-11-19,out,lu,11284392.791
2020-11-19,out,ne,1884799.198
2020-11-19,out,ownw,2752794.142
2020-11-19,out,sg,11199363.3698
2020-11-19,out,shzh,28782823.499
2020-11-19,out,so,6468943.821
2020-11-19,out,szzg,5417661.105
2020-11-19,out,tg,5790448.114
2020-11-19,out,ti,9144210.79
2020-11-19,out,vs,9361069.323866
2020-11-19,out_incl_losses,ch,189353443.168945
2020-11-20,in,ag,48421334.984
2020-11-20,in,aiar,147238.8862
2020-11-20,in,at,14939728
2020-11-20,in,beju,14990301.811
2020-11-20,in,blbs,2422699.009
2020-11-20,in,bridging,10292792.391
2020-11-20,in,ch,206530424.073521
2020-11-20,in,de,35828698
2020-11-20,in,fr,25432904
2020-11-20,in,gevd,8114735.453
2020-11-20,in,gl,3122798.215
2020-11-20,in,gr,28926813.567
2020-11-20,in,it,365684
2020-11-20,in,lu,1176381.199
2020-11-20,in,ne,42877.936
2020-11-20,in,ownw,2117931.551
2020-11-20,in,sg,2998413.2988
2020-11-20,in,shzh,2339888.433
2020-11-20,in,so,25215783.953
2020-11-20,in,szzg,1265805.66
2020-11-20,in,tg,422965.525
2020-11-20,in,ti,14796071.003
2020-11-20,in,vs,35796470.728521
2020-11-20,out,ag,15748351.482
2020-11-20,out,aiar,1707404.7642
2020-11-20,out,at,4586708
2020-11-20,out,beju,23975690.144
2020-11-20,out,blbs,9946222.705
2020-11-20,out,bridging,5032532.24761
2020-11-20,out,ch,176684703.374
2020-11-20,out,de,10046392
2020-11-20,out,fr,6346461
2020-11-20,out,gevd,21779281.712
2020-11-20,out,gl,1867742.878
2020-11-20,out,gr,7153100.329
2020-11-20,out,it,70944986
2020-11-20,out,lu,11250909.577
2020-11-20,out,ne,1871569.77
2020-11-20,out,ownw,2917060.702
2020-11-20,out,sg,11494600.4708
2020-11-20,out,shzh,28707015.906
2020-11-20,out,so,6385888.026
2020-11-20,out,szzg,5498228.242
2020-11-20,out,tg,5684070.104
2020-11-20,out,ti,8741668.927
2020-11-20,out,vs,10577077.497041
2020-11-20,out_incl_losses,ch,190358416.410651
2020-11-21,in,ag,48636350.449
2020-11-21,in,aiar,146389.2146
2020-11-21,in,at,23084184
2020-11-21,in,beju,6994382.008
2020-11-21,in,blbs,2494592.879
2020-11-21,in,bridging,7446238.465
2020-11-21,in,ch,139559033.039413
2020-11-21,in,de,75659458
2020-11-21,in,fr,24115160
2020-11-21,in,gevd,3514230.194
2020-11-21,in,gl,1930534.229
2020-11-21,in,gr,10484137.061
2020-11-21,in,it,938736
2020-11-21,in,lu,1234800.386
2020-11-21,in,ne,57105.971
2020-11-21,in,ownw,1133206.647
2020-11-21,in,sg,1185514.0344
2020-11-21,in,shzh,2431585.467
2020-11-21,in,so,25266067.314
2020-11-21,in,szzg,675151.608
2020-11-21,in,tg,492040.378
2020-11-21,in,ti,8064672.685
2020-11-21,in,vs,14877057.077413
2020-11-21,out,ag,14762609.888
2020-11-21,out,aiar,1541614.1146
2020-11-21,out,at,655500
2020-11-21,out,beju,23532949.4
2020-11-21,out,blbs,8850222.656
2020-11-21,out,bridging,5244652.511173
2020-11-21,out,ch,161574508.414
2020-11-21,out,de,1142000
2020-11-21,out,fr,10946723
2020-11-21,out,gevd,21549945.441
2020-11-21,out,gl,2535492.671
2020-11-21,out,gr,7172618.875
2020-11-21,out,it,69961479
2020-11-21,out,lu,10173198.649
2020-11-21,out,ne,1532887.427
2020-11-21,out,ownw,2740015.062
2020-11-21,out,sg,10152189.8714
2020-11-21,out,shzh,26291228.951
2020-11-21,out,so,5949575.15
2020-11-21,out,szzg,4968141.317
2020-11-21,out,tg,4967688.699
2020-11-21,out,ti,8893593.332
2020-11-21,out,vs,10075337.865518
2020-11-21,out_incl_losses,ch,179770027.078691
2020-11-22,in,ag,48605163.182
2020-11-22,in,aiar,121169.2714
2020-11-22,in,at,27507756
2020-11-22,in,beju,6099639.886
2020-11-22,in,blbs,2518907.602
2020-11-22,in,bridging,7440813.643
2020-11-22,in,ch,138127940.94691
2020-11-22,in,de,75005673
2020-11-22,in,fr,18459980
2020-11-22,in,gevd,3220728.557
2020-11-22,in,gl,1786456.931
2020-11-22,in,gr,10537103.943
2020-11-22,in,it,2519618
2020-11-22,in,lu,1271258.964
2020-11-22,in,ne,60501.502
2020-11-22,in,ownw,988574.105
2020-11-22,in,sg,1414308.1266
2020-11-22,in,shzh,2332252.369
2020-11-22,in,so,25250362.241
2020-11-22,in,szzg,533068.632
2020-11-22,in,tg,483454.869
2020-11-22,in,ti,6487641.721
2020-11-22,in,vs,16985103.53991
2020-11-22,out,ag,14039729.822
2020-11-22,out,aiar,1391644.0722
2020-11-22,out,at,206400
2020-11-22,out,beju,21971517.777
2020-11-22,out,blbs,8266106.119
2020-11-22,out,bridging,5203817.081617
2020-11-22,out,ch,150471988.264
2020-11-22,out,de,2376000
2020-11-22,out,fr,22749722
2020-11-22,out,gevd,20266847.437
2020-11-22,out,gl,2327142.547
2020-11-22,out,gr,6196092.303
2020-11-22,out,it,67297537
2020-11-22,out,lu,9853095.871
2020-11-22,out,ne,1428499.418
2020-11-22,out,ownw,2441166.451
2020-11-22,out,sg,9071499.5298
2020-11-22,out,shzh,25143868.265
2020-11-22,out,so,5751238.446
2020-11-22,out,szzg,4655518.552
2020-11-22,out,tg,4587200.883
2020-11-22,out,ti,8429729.734
2020-11-22,out,vs,8963359.144186
2020-11-22,out_incl_losses,ch,168249911.889803
2020-11-23,in,ag,48370000.736
2020-11-23,in,aiar,111116.9218
2020-11-23,in,at,22800388
2020-11-23,in,beju,12222377.408
2020-11-23,in,blbs,2471973.154
2020-11-23,in,bridging,8772012.234
2020-11-23,in,ch,205536525.976379
2020-11-23,in,de,65535793
2020-11-23,in,fr,15495317
2020-11-23,in,gevd,8982539.077
2020-11-23,in,gl,1313633.75
2020-11-23,in,gr,28259362.012
2020-11-23,in,it,217802
2020-11-23,in,lu,1069331.024
2020-11-23,in,ne,44573.723
2020-11-23,in,ownw,2376533.106
2020-11-23,in,sg,1876263.2342
2020-11-23,in,shzh,2312757.014
2020-11-23,in,so,25159135.376
2020-11-23,in,szzg,801221.413
2020-11-23,in,tg,415124.907
2020-11-23,in,ti,15609445.508
2020-11-23,in,vs,41228355.788379
2020-11-23,out,ag,15915515.846
2020-11-23,out,aiar,1679136.0526
2020-11-23,out,at,22800
2020-11-23,out,beju,23905243.611
2020-11-23,out,blbs,9893675.788
2020-11-23,out,bridging,5275253.653658
2020-11-23,out,ch,176045205.379
2020-11-23,out,de,4347872
2020-11-23,out,fr,25320597
2020-11-23,out,gevd,22164968.424
2020-11-23,out,gl,1901346.647
2020-11-23,out,gr,6664360.523
2020-11-23,out,it,88136060
2020-11-23,out,lu,11250879.96
2020-11-23,out,ne,1885098.542
2020-11-23,out,ownw,2917703.51
2020-11-23,out,sg,11505317.2704
2020-11-23,out,shzh,29149886.083
2020-11-23,out,so,5723507.353
2020-11-23,out,szzg,5535984.853
2020-11-23,out,tg,5680061.587
2020-11-23,out,ti,9414656.072
2020-11-23,out,vs,10468280.689471
2020-11-23,out_incl_losses,ch,191101269.344129
2020-11-24,in,ag,48283185.078
2020-11-24,in,aiar,118004.2116
2020-11-24,in,at,20676812
2020-11-24,in,beju,13753308.008
2020-11-24,in,blbs,2484259.673
2020-11-24,in,bridging,8526844.126
2020-11-24,in,ch,209092102.409432
2020-11-24,in,de,65716938
2020-11-24,in,fr,16063896
2020-11-24,in,gevd,8664946.076
2020-11-24,in,gl,1953160.085
2020-11-24,in,gr,30086565.352
2020-11-24,in,it,62100
2020-11-24,in,lu,925174.564
2020-11-24,in,ne,43306.535
2020-11-24,in,ownw,2005697.213
2020-11-24,in,sg,1653922.0084
2020-11-24,in,shzh,2130711.145
2020-11-24,in,so,25062965.64
2020-11-24,in,szzg,908780.682
2020-11-24,in,tg,350357.881
2020-11-24,in,ti,15618432.016
2020-11-24,in,vs,42649449.824432
2020-11-24,out,ag,16426197.796
2020-11-24,out,aiar,1777428.3722
2020-11-24,out,at,18188
2020-11-24,out,beju,24067104.46
2020-11-24,out,blbs,10118729.918
2020-11-24,out,bridging,5913834.744334
2020-11-24,out,ch,182036802.664
2020-11-24,out,de,3525028
2020-11-24,out,fr,20011938
2020-11-24,out,gevd,21911555.688
2020-11-24,out,gl,1256072.497
2020-11-24,out,gr,6747535.967
2020-11-24,out,it,93802959
2020-11-24,out,lu,11384776.848
2020-11-24,out,ne,1922061.745
2020-11-24,out,ownw,3060137.918
2020-11-24,out,sg,11782551.9148
2020-11-24,out,shzh,29765297.754
2020-11-24,out,so,5901573.584
2020-11-24,out,szzg,5745204.535
2020-11-24,out,tg,5979742.904
2020-11-24,out,ti,9600346.032
2020-11-24,out,vs,9792892.633939
2020-11-24,out_incl_losses,ch,193762297.844273
2020-11-25,in,ag,48379974.212
2020-11-25,in,aiar,112140.1884
2020-11-25,in,at,22214624
2020-11-25,in,beju,13782089.303
2020-11-25,in,blbs,2399361.914
2020-11-25,in,bridging,7632639.47
2020-11-25,in,ch,206730503.387313
2020-11-25,in,de,65315176
2020-11-25,in,fr,20918020
2020-11-25,in,gevd,8689407.22
2020-11-25,in,gl,1760974.665
2020-11-25,in,gr,29289201.564
2020-11-25,in,it,456100
2020-11-25,in,lu,923529.148
2020-11-25,in,ne,47584.68
2020-11-25,in,ownw,1973094.886
2020-11-25,in,sg,1015652.3546
2020-11-25,in,shzh,2012336.826
2020-11-25,in,so,25009775.918
2020-11-25,in,szzg,786631.338
2020-11-25,in,tg,324379.973
2020-11-25,in,ti,15366681.086
2020-11-25,in,vs,43789398.995313
2020-11-25,out,ag,16585472.896
2020-11-25,out,aiar,1798648.2426
2020-11-25,out,at,38200
2020-11-25,out,beju,25012234.408
2020-11-25,out,blbs,10235069.098
2020-11-25,out,bridging,5937315.499831
2020-11-25,out,ch,183849571.26
2020-11-25,out,de,4471624
2020-11-25,out,fr,15060088
2020-11-25,out,gevd,22429270.305
2020-11-25,out,gl,2121347.291
2020-11-25,out,gr,6751397.607
2020-11-25,out,it,95483719
2020-11-25,out,lu,11587368.313
2020-11-25,out,ne,1916633.618
2020-11-25,out,ownw,3023601.093
2020-11-25,out,sg,12418660.2864
2020-11-25,out,shzh,30262717.379
2020-11-25,out,so,5958971.358
2020-11-25,out,szzg,5762531.317
2020-11-25,out,tg,6099143.653
2020-11-25,out,ti,9960446.042
2020-11-25,out,vs,11652562.511215
2020-11-25,out_incl_losses,ch,200149302.165046
2020-11-26,in,ag,48388304.451
2020-11-26,in,aiar,111221.008
2020-11-26,in,at,9210548
2020-11-26,in,beju,15793696.954
2020-11-26,in,blbs,2455725.866
2020-11-26,in,bridging,9761112.796
2020-11-26,in,ch,237866027.032195
2020-11-26,in,de,36632310
2020-11-26,in,fr,17455026
2020-11-26,in,gevd,9674963.326
2020-11-26,in,gl,3785446.062
2020-11-26,in,gr,37970558.422
2020-11-26,in,it,403743
2020-11-26,in,lu,987060.314
2020-11-26,in,ne,44392.314
2020-11-26,in,ownw,2967360.292
2020-11-26,in,sg,3322831.107
2020-11-26,in,shzh,2045762.834
2020-11-26,in,so,24934703.154
2020-11-26,in,szzg,1054133.253
2020-11-26,in,tg,366228.463
2020-11-26,in,ti,18056552.322
2020-11-26,in,vs,51847615.180195
2020-11-26,out,ag,16818457.912
2020-11-26,out,aiar,1797337.2664
2020-11-26,out,at,2154736
2020-11-26,out,beju,24379092.772
2020-11-26,out,blbs,10274873.724
2020-11-26,out,bridging,4920272.724269
2020-11-26,out,ch,185403970.579
2020-11-26,out,de,11795883
2020-11-26,out,fr,15132133
2020-11-26,out,gevd,22005698.838
2020-11-26,out,gl,1288600.551
2020-11-26,out,gr,6918560.294
2020-11-26,out,it,74041727
2020-11-26,out,lu,11327607.071
2020-11-26,out,ne,1916160.46
2020-11-26,out,ownw,3117731.164
2020-11-26,out,sg,11619143.5766
2020-11-26,out,shzh,30358013.259
2020-11-26,out,so,6978150.375
2020-11-26,out,szzg,5807273.793
2020-11-26,out,tg,6090942.328
2020-11-26,out,ti,9686650.765
2020-11-26,out,vs,12128734.124147
2020-11-26,out_incl_losses,ch,198044909.317416
2020-11-27,in,ag,48436949.708
2020-11-27,in,aiar,100013.1298
2020-11-27,in,at,6508244
2020-11-27,in,beju,12416092.569
2020-11-27,in,blbs,2415374.679
2020-11-27,in,bridging,8130108.275
2020-11-27,in,ch,214763942.135458
2020-11-27,in,de,34470798
2020-11-27,in,fr,33230621
2020-11-27,in,gevd,7811341.033
2020-11-27,in,gl,1874434.868
2020-11-27,in,gr,31994405.119
2020-11-27,in,it,677664
2020-11-27,in,lu,1048621.123
2020-11-27,in,ne,44489.407
2020-11-27,in,ownw,2757427.195
2020-11-27,in,sg,1446563.4332
2020-11-27,in,shzh,2065166.289
2020-11-27,in,so,24955636.675
2020-11-27,in,szzg,766866.92
2020-11-27,in,tg,320973.299
2020-11-27,in,ti,16635304.731
2020-11-27,in,vs,47422774.350458
2020-11-27,out,ag,16810174.975
2020-11-27,out,aiar,1763146.9272
2020-11-27,out,at,7494236
2020-11-27,out,beju,24568588.501
2020-11-27,out,blbs,10098810.751
2020-11-27,out,bridging,5249562.393426
2020-11-27,out,ch,184279031.245
2020-11-27,out,de,20147438
